original,perturbed,type
I wouldn't have done anything if you didn't express any interest THE BITCH WAS 12 YOU MOTHER FUCKING CUNT. HE REALLY IS TRYING TO JUSTIFY HIMSELD..THIS IS EXACTLY WHY HE SHOULDN'T HAVE BEEN RELEASED,I wouldn't have done anything if you didn't express any interest THE BITCH WAS 12 YOU MOMS FUCKING CUNT. HE REALLY IS ATTEMPTING TO JUSTIFYING HIMSELD..THIS IS ACCURATELY WHY HE SHOULDN'T HA BEEN RELEASED,Failed
@user @user @user I 100% believe I'm gonna catch one of you in this attire Bussin a wild skank on Choumert Grove 🤣😅😂,@user @users @user I 100% believe I'm gonna catch one of you in this dress Bussin a wild skank on Choumert Grove 🤣😅😂,Failed
@user @user @user I mean all women have fathers. Not all men have daughters so 'daughter issue' i…,@user @user @user I mean all woman have fathers. Not all males have daughters so 'girl issue' i…,Failed
@user After AAP coming to power influx of illegal migrants from Bangladesh to Delhi increased multi fold.Jhugis seen all around,@user After AAP coming to power influx of illegal migrants from Bangladesh to Delhi increasing multi collapsible.Jhugis seen all around,Successful
@user @user OLD SICK DOG HILLARY IS A DISGUSTING BITCH . BUT EVEN A SKANK HAS A FRIEND . IM SURE GERMAN…,@users @users ELDERLY INDISPOSED DOG HILLARY IS A REPUGNANT BITCH . BUT EVEN A SKANK HAS A FRIEND . IM SURE GERMAN…,Failed
'She was acting hysterical' is literally what every misogynist says to describe women who call you out on your bull…,'She was acting hysterical' is literally what every misogynist says to describe woman who calling you out on your bull…,Failed
@user @user @user Isn't a pussy an exit hole too?,@user @users @user Isn't a pussy an exit hole too?,Failed
North Korea reportedly launches ballistic missile,North Korea allegedly starts ballistic projectiles,Failed
Bitch is literal referring to the mass murder of falsely accused women (and one man). Weinstein isn’t even to court…,Bitch is literal referring to the mass killing of inappropriately accused women (and one man). Weinstein isn’t even to tribunal…,Failed
"Texas has 'moral responsibility' to protect detained immigrant kids, Hispanic lawmakers say  Yes, and so do other 49 other jurisdictions in as many States of the Union - each having state laws against child abuse.","Texas has 'moral responsibility' to protected apprehended immigrant infantile, Hispanic lawmakers said  Yes, and so do other 49 other jurisdictions in as many States of the Union - each having state laws against child misuse.",Failed
"HOW REFRESHING! In South Korea, there is no such thing as 'political correctness"" when it comes to dealing with Muslim refugee wannabes via @user","HOW REFRESHING! In South Korea, there is no such thing as 'political correctness"" when it comes to dealing with Muslim refugee wannabes via @user",Skipped
Domestic abuse is never okay.... Unless your wife is a bitch #WomenSuck,Domestic mistreatment is never alrighty.... Unless your wife is a bitch #WomenSuck,Failed
@user @user @user @user @user,@user @user @user @user @user,Failed
When someone announces that they are 'officially unfollowing',When someone announced that they are 'officially unfollowing',Failed
"Taking of Salah for the Ox is like forcefully ramming a broom up your arse, just why would you do it #LIVMUN","Taking of Salah for the Ox is like forcibly ramming a broom up your butt, just why would you do it #LIVMUN",Failed
"More rapes in Halifax by Muslim migrants, as rape culture invades our high-trust society","More rapes in Halifax by Muslims migrant, as raping culture invades our high-trust society",Failed
"RT @user Some are building a taller wall. But here at Amnesty International, we are building a #LongerTable for refugees. Learn about how you can get involved:","RT @user Some are building a taller wall. But here at Pardon International, we are building a #LongerTable for refugees. Learned about how you can get implicated:",Failed
WASNT IT GEORGE WASHINGTON WHO SAID 'FUCK BITCHES GET MONEY'?,DIDNT IT GEORGE WASHINGTON WHO SAYS 'FUCKED BITCHES GET MONEY'?,Failed
Bitch boi still doesn’t know his girl still barking up my tree 😴,Bitch boi still doesn’t know his girls still barking up my trees 😴,Failed
Family reunification for refugees resumes in Germany,Familial reunification for refugee rebooting in Germany,Failed
#stillwestand #wewelcomerefugees,#stillwestand #wewelcomerefugees,Failed
Also. Some of you Latina women and your white people racism can also eat a giant dick. Cuz they don't like your ass either. 👏🏾,Moreover. Some of you Latina woman and your white people racism can also eat a giant dick. Cous they don't like your ass either. 👏🏾,Failed
#EU countries may be paid to host migrants in secure centres,#EU nationals may be paid to hosted migrants in secure center,Failed
@user Fuck this fat pig bastard woman you fucking cunt. Wish I could cut your tits so that you could feel the pain cunt!!,@users Fucking this fat pig bastard woman you fuck cunt. Desiring I could chop your tits so that you could feel the pain cunt!!,Failed
When you're out to dinner but you wanna make sure they know what set you claimin,When you're out to lunches but you wanna make sure they know what set you claimin,Failed
"Pro Tip- Stop trying to appeal to my feelings, I don't have any","Pro Tip- Stop attempting to appeal to my feelings, I don't have any",Failed
BBC News - School where refugees are the teachers,BBC News - School where refugees are the teachers,Failed
"Be sure to visit our World Relief tent this afternoon at the 2nd annual Kaleidoscope Food Festival,  3-7 pm! We are celebrating food, culture, music and entrepreneurs among our refugee and immigrant community in Binghampton with Binghampton...","Be sure to visits our World Relief tent this afternoon at the 2nd annual Kaleidoscope Dietary Festival,  3-7 pm! We are celebrates eating, culture, music and entrepreneurs among our refugee and immigrants community in Binghampton with Binghampton...",Failed
Was called a slut and a whore because I wore shorts to school during the summer.,Was called a hussy and a whore because I wore shorts to schooling during the summer.,Failed
"@user Nice DP Ram sir.......None other than you is the best brand ambassador of New shining TELANGANA....jai Telangana - from. Sameer Nawaz. (Jubilee hills Constituency, Hyderabad)","@user Nice DP Ram sir.......None other than you is the best brand ambassador of Newer shining TELANGANA....jai Telangana - from. Sameer Nawaz. (Jubilee hills Constituency, Bangalore)",Failed
When I'm trying to get my life together,When I'm trying to get my life together,Failed
"When a girl just stops talking to you, don't sweat it guys you did nothing wrong. Girls are just stupid and don't ever know what they want.","When a daughter just stops talks to you, don't perspiration it guys you did nothing incorrect. Girls are just silly and don't ever know what they want.",Failed
@user You love and support this slut tho,@user You love and aiding this hussy tho,Failed
"#BeBestMyAss This  week - I want my supporters to wear shorts or skirts that read, ""Be  Best"" on the back - synonym for ""Be Best My Ass!"" Let's be ridiculous (film your ass shaking) @user lacks sensitivity towards immigrant children! Photo Credit: theGrio","#BeBestMyAss This  week - I want my supporters to wear shorts or skirts that read, ""Be  Best"" on the back - synonym for ""Be Best My Butt!"" Let's be laughable (films your ass shaking) @user lacking sensibility toward immigrants infantile! Picture Credit: theGrio",Failed
"@user @user Don't be such a cunt Joann LOL. Nov 8th has come and gone, the Wicked Bitch of The Eas…","@users @users Don't be such a cunt Joann LOL. Nov 8th has coming and faded, the Wicked Bitch of The Eas…",Failed
@user Wait till you've got gin tomorrow you won't have it then cock,@user Wait till you've got gin tomorrow you won't have it then rooster,Failed
"Let’s me honest, Jews offer things and the white women are just skanks. Muslims gang rape and beat white women.","Letting’s me honest, Jew offer things and the white women are just skanks. Moslem gang rape and beat white women.",Successful
"@user @user @user A Mexican asked me whether I was saying that Hispanic immigrants had no right to a country, meaning OURS.I replied, ""Immigrants HAVE a country, or they wouldn't be IMMIGRANTS."" Immigration is about sharing","@user @user @user A Mexican asked me whether I was saying that Hispanic immigrants had no right to a country, meaning OURS.I replied, ""Immigrants HAVE a country, or they wouldn't be IMMIGRANTS."" Immigration is about sharing",Skipped
your girlfriend a major snorter but that bitch ain't worth a quarter 😬,your girlfriend a momentous snorter but that bitch ain't worth a quarter 😬,Failed
Our friends at @user have a new series premiering today on #AmazonPrime! MR. SHAN is the story of a young Chinese immigrant in Hollywood on his journey to become the greatest actor of all time. Catch Season 1 at,Our chums at @user have a novel series premiering today on #AmazonPrime! MR. SHAN is the tales of a young Chinese immigrant in Hollywood on his traveling to become the greatest actor of all time. Catch Season 1 at,Failed
He was being nice and cool. You were Being an attention whore. Next time explicitly say you’re not interested instead of flexing for Twitter,He was being nice and cool. You were Being an attention whore. Next time explicitly say you’re not interested instead of flexing for Twitter,Skipped
"You don't have haters, people just hate you, dumb dumb","You don't have haters, people just hate you, daft dumb",Failed
"Katie Hop it Hopkins you couldnt fit a dummy in your mouth its to big, open it a wee bit more and we can use it for a migrant hotel","Katie Hop it Hopkins you couldnt fitted a dummy in your mouth its to big, open it a wee bite more and we can use it for a migrant hotel",Failed
@user @user @user I can get behind the decriminalisation of drugs and better communication. However the idea that illegal immigration is not a big issue I believe is untrue. 80% of women who crosss the border illegally get raped by,@user @users @user I can get backside the decriminalisation of drug and better communications. However the ideas that illicit immigration is not a vast issue I believe is untruthful. 80% of women who crosss the border illegally got raped by,Failed
"@user “Can you think of a place that has been improved by mass immigration or the movements of large numbers of refugees?”   “Not one...the immigration policies in Europe are a disaster, you’re destroying Europe, you’re destroying the cultureâ","@users “Can you thought of a place that has been improved by mass immigration or the movements of large numbers of refugees?”   “Not one...the immigration policy in Europe are a catastrophe, you’re destroying Europe, you’re destroying the cultureâ",Failed
#BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall BUILD THAT EFFEN WALL!I'm sorry my Lord #Jesus but people are just deaf down here,#BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall BUILD THAT EFFEN WALL!I'm sorry my Seigneur #Jesus but people are just deaf down here,Failed
#jackandjackdoingitright #USAvsBEL New blog 'Fighting for Men's Rights' --- have a look: #USA,#jackandjackdoingitright #USAvsBEL New blog 'Battle for Men's Rights' --- have a look: #USA,Failed
"Eric Cartman: How 'bout we sing, 'Kyle's Mom is a stupid bitch' in D Minor.","Erik Cartman: How 'bout we sing, 'Kyle's Mommy is a stupid bitch' in D Minor.",Successful
When it's @user birthday,When it's @users birthday,Failed
Another liberal wasteland on the road to hell.  I wouldn't mind so much if it weren't the city of our nation's founding.,Another liberal wasteland on the route to hell.  I wouldn't mind so much if it weren't the city of our nation's founding.,Failed
ugly skank bitch >:(,ugly skank bitch >:(,Failed
This illegal immigrant should be arrested for lying,This illegitimate immigrant should be arrests for lying,Failed
nbs stfu hoe ik bout you,nbs stfu hoe ik bout you,Failed
@user oh ya because in 2009 14% of America said they cared/supported women's rights,@user oh ya because in 2009 14% of America said they cared/supported women's right,Failed
Germany and Spain reach agreement on migrant return,Germany and Spain reach agreement on migrants restitution,Failed
My life has been so much better without you in it #WomenSuck,My life has been so much better without you in it #WomenSuck,Failed
@user I assure you I wasn't feeling the least bit hysterical when I asked that valid question. I cannot say the same about the response.,@user I assuring you I wasn't feeling the least bite hysterical when I asked that defensible question. I cannot say the same about the replied.,Failed
All women have the incredible ability to determine if another woman is a bitch based solely on her shoes.,All women have the incredible capacities to determine if another woman is a bitch based solely on her shoes.,Failed
"At number 4, #Burundi-an refugees are among the most neglected in the world. We are the invisible people...","At number 4, #Burundi-an refugees are among the most neglect in the world. We are the invisible people...",Failed
"Eat, bite, fuck, suck, nibble, gobble, chew! Finger-fuck hair pie, dick cunt screw! Hurray! Bat fuck! Blow me! #Syria❀","Eaten, bit, fucking, suck, nibble, gobble, chew! Finger-fuck hair pie, cock cunt screws! Hurray! Bat fucked! Blow me! #Syria❀",Failed
Stfu pussy,Stfu pussy,Failed
FFS you're such a loser 😊,FFS you're such a loser 😊,Failed
"JOKE, Not laughing! Booker is lying for ""EFFECT"" to make it LOOK & SOUND as if he is ""risking"" his JOB, when in fact DOJ gave him clearance the night before #DemocratsAreDangerous #BuildThatWall","JEST, Not chuckles! Booker is lie for ""EFFECT"" to make it LOOK & SOUND as if he is ""risking"" his JOB, when in fact DOJ yielded him clearance the night before #DemocratsAreDangerous #BuildThatWall",Failed
The Cubans never assimilated in Miami. Thats why I left. #ThirdWorldCountry #StopTheInvasion,The Cuban never assimilated in Miami. Isnt why I left. #ThirdWorldCountry #StopTheInvasion,Failed
"@user @user Excellent. May almighty ram give lot of power all of you to construct ram mandir,break 370 in j&;k, crush islamic agenda and amend constitut","@user @user Splendid. May almighty ram give lot of power all of you to constructions ram mandir,intermission 370 in j&;k, crushing islamic agendas and amend constitut",Failed
"@user Nice tweet , Joyce, Truth is they flee Iran etc but want to bring their hate to the Eu even in refugee camps Christians not safe.","@user Nice tweet , Joyce, Truth is they flee Iran etc but want to bring their hate to the Eu even in refugee camps Christians not safe.",Skipped
"It's worth to keep an eye on the reactions of the refugees who are already on the islands and are not included in this change. Camps like #Moria, on Lesvos, are extremely volatile and protests/riots have happened for smaller issues in the past. We can expect some sort of reaction","It's worth to maintain an eye on the reply of the refugee who are already on the isles and are not included in this changing. Camps like #Moria, on Lesvos, are supremely volatile and protesting/riots have happened for lesser matters in the yesteryear. We can expect some sorts of reaction",Failed
"@user I don't mind her saying she's a whore, but the implication regarding other women and #MeToo goes beyond the pale.","@users I don't mind her saying she's a whore, but the repercussions regarding other women and #MeToo goes beyond the pale.",Failed
@user @user Eat fucking shit you stupid cunt bitch whore twat,@user @user Eat fucking shit you stupid cunt bitch whore twat,Skipped
Bri: you put in the hole- Me: *starts laughing like a child* Bri: *starts laughing* whoops,Bri: you put in the hole- Me: *launches chuckles like a child* Bri: *launching laughing* whoops,Failed
From #MeToo to Who Me? Where Are White Women Allies When A Black Woman is Called a Whore?,From #MeToo to Who Me? Where Are White Women Allies When A Black Woman is Called a Harlot?,Successful
"Wherever they arrive #Muslim migrants bring destruction, unrest, fear &amp; crime!So why do we keep taking them in?#Spanish people may have voted in a socialist government but surely they haven't voted for their own demiseVote the gov down, fight back or accept being conquered","Whenever they arrived #Moslem migrant bring shredding, unrest, fear &amp; offenses!So why do we maintain taking them in?#Spanish people may have votes in a socialist government but definitely they haven't voted for their own demiseVote the gov down, battling back or accepts being vanquished",Failed
"NPR is trying to group legal and illegal immigration""Jeff Sessions is threatening immigrants rights in...","NPR is trying to cluster legal and illegal immigration""Jeff Sessions is menacing immigrants rights in...",Failed
"#BuildThatWall #IllegalAliens @user .@EXPECT_KA0S Eric Lang, CEO Yarrabee Farms admitted did not use EVerify for this killer or workers. Tell AG .@jeffsessions to get off his behind work on getting EVerify mandatory 4all jobs. Hopefully ICE raids YarebeeFarms as regular visit","#BuildThatWall #IllegalAliens @users .@EXPECT_KA0S Erik Lang, CEO Yarrabee Farms admitted did not use EVerify for this murderer or workers. Told AG .@jeffsessions to got off his backside work on getting EVerify compulsory 4all job. Hopefully ICE raids YarebeeFarms as regular visit",Failed
@user U should be sucking and gagging on my cock Melissa and me Fucking that hot Booty and stunning sweet Pussy tonight Love 😚😚😚,@user U should be sucking and gagging on my cock Melissa and me Fucking that hot Booty and stunning sweet Pussy tonight Love 😚😚😚,Skipped
@user Yes you are right. I must save the philosophical stuff for others. Different people have different skills/roles.U are soldier,@user Yup you are rights. I must save the philosophical stuff for others. Disparate people have divergent capacity/roles.U are soldier,Failed
"I like to blog about masculinity, fascism, alternative ideas, heres my next account","I like to blog about masculinity, fascism, option ideas, heres my next account",Failed
@user I'm 16. Had plenty of women. They all suck b,@users I'm 16. Had plenty of women. They all suck b,Failed
#Immigrants from travel ban-affected countries are highly educated. 46% of them age 25+ with BA or higher compared to 30% of native-born U.S. citizens. Stay tuned for full report next week @user @user @user @user  @user @user,#Immigrants from travel ban-affected countries are supremely educated. 46% of them age 25+ with BA or higher compared to 30% of native-born U.S. citizens. Stay tuned for full report next week @user @user @user @user  @user @user,Failed
You look like your mom beat you with an ugly stick while your dad poured cat piss all over you.,You look like your mamas overpowers you with an ugly stick while your daddy poured cat piss all over you.,Successful
@user if you count prison rape men are raped more than women.,@user if you count prisons rape males are raped more than women.,Failed
"@user If your body is female, you can't identify your way out of rape. Rapists don't care.","@user If your body is female, you can't identify your manner out of rape. Rapists don't care.",Failed
When someone's talking about something other than me,When someone's discussions about something other than me,Failed
U.N. refugee boss concerned over U.S. separating children from... #Washington #UnitedNations #FilippoGrandi...,U.N. refugees boss concerned over U.S. separating infantile from... #Washington #UnitedNations #FilippoGrandi...,Failed
@user Muslims still use there âœ‹ to wipe there asses and mary there own family. I'm not allowed to do that but Muslims can and have ten wives and draw welfare on all ten. I can't. Democrats brought them here as refugees and now they vote. Stop an,@users Muslim still used there âœ‹ to wipe there asses and mary there own family. I'm not enabled to do that but Muslim can and have ten wives and draw welfare on all ten. I can't. Democrats brought them here as refugee and now they voting. Halts an,Failed
I tweeted one day 'I hate broke hoes w rich bitch mouths' and now all the lil Houston 16's tweeting that shit 😂😂😂,I tweeted one day 'I loathe broke hens w rich bitch mouths' and now all the lil Houston 16's tweeting that shit 😂😂😂,Failed
RIP fat Jonah Hill #ShitWomenDontSay #WomenSuck,RIP fatty Jonah Hill #ShitWomenDontSay #WomenSuck,Failed
"I'm confident cause I've earned the right to be, don't confuse that with arrogance","I'm confident cause I've earned the rights to be, don't confuse that with arrogance",Failed
@user @user Shut the fuck up bitch how do you know what people have and don't have?,@users @users Shuts the fucking up bitch how do you know what people have and don't have?,Failed
"Watch: Muslim migrants terrorizing Swedish people, including the elderly people who stand on their way - Free Speech Time - @user","Watch: Muslim migrant terrorizing Swedish people, including the elderly people who stand on their way - Extricate Speech Time - @users",Failed
"Goodbye to Pepsi’s political hack, Indra Nooyi, an immigrant who used America to achieve her dreams, then complains  about being the only  person of color in the room in a majority white country. Hope she retires in India and takes her bad attitude with her.","Goodbye to Pepsi’s political hack, Indra Nooyi, an immigrant who use America to achieve her daydream, then complains  about being the only  persons of coloring in the rooms in a majority white countries. Hope she retired in India and takes her bad attitude with her.",Failed
@user Israel needs more diversity. Ur walls are racist. Let those Arab refugees into your civilization. This is cultural enrichment.,@user Israel needs more diversity. Ur walls are racist. Let those Arab refugees into your civilization. This is cultural enrichment.,Skipped
How far can you go down the rabbit hole ?,How far can you go down the rabbit orifice ?,Failed
Spanish rescuers pluck over 750 migrants safely from boats,Spaniards rescuers pluck over 750 migrants securely from boats,Failed
@user This bloke is the sort of cunt who's old woman is fucking someone else but says well what can you do?!,@user This fella is the sort of cunt who's old woman is fucking someone else but says well what can you do?!,Successful
This cunt likes every single post on that bitch's account and she doesn't even follow him,This cunt likes every single posting on that bitch's accounting and she doesn't even follow him,Failed
#Immigrants from travel ban-affected countries are highly educated. 46% of them age 25+ with BA or higher compared to 30% of native-born U.S. citizens. Stay tuned for full report next week @user @user @user @user @user @user @user @user,#Immigrants from travel ban-affected countries are supremely educated. 46% of them age 25+ with BA or higher compared to 30% of native-born U.S. citizens. Stay tuned for full report next week @user @user @user @user @user @user @user @user,Failed
The chances that #Rohingya refugees may benefit from parliament's shake up are still slim #ucanews #voiceforthevoiceless #refugees #SocialJustice #Myanmar #AungSanSuuKyi @user @user @user @user @user @user,The chances that #Rohingya refugees may benefit from parliament's tremble up are still slim #ucanews #voiceforthevoiceless #refugee #SocialJustice #Burmese #AungSanSuuKyi @user @user @user @user @user @user,Failed
Rachel Caswell - we're all in the dance  Sara Caswell  Dave Stryker  Fabian Almazan  Linda May Han Oh  Johnathan Blake  We're All in the Dance  PSAs High Blood Pressure National Immigrant Justice Center,Rachel Caswell - we're all in the dancing  Sara Caswell  Dave Stryker  Fabian Almazan  Linda May Han Oh  Jonathon Blake  We're All in the Dancing  PSAs High Blood Pressure National Immigrants Justice Centers,Failed
bitch just called me her fuck buddy I told the bitch I aint no hoe smh,bitch just called me her fucking buddy I told the bitch I doin no hoe smh,Failed
refugees are welcome if trump like it or not   #ResistTrump,refugee are welcome if trump like it or not   #ResistTrump,Failed
"@user you drunken slut, come play overwatch","@users you drunken slut, coming play overwatch",Failed
BEL WHERE THE HELL ARE YOU YOUR SIDE HOE MINHYUK IS NOW IN BLACK MYDMD!DMMF,BEL WHERE THE HELL ARE YOU YOUR SIDE HOE MINHYUK IS NOW IN NIGGER MYDMD!DMMF,Failed
15 Minutes free Eligibility Assessment for NZ Immigration,15 Minutes free Eligibility Assessed for NZ Immigration,Failed
"@user , my community stands #WithRefugees! Show that #AmericaWelcomes by supporting U.S. refugee resettlement! #RefugeesWelcome","@user , my communities stands #WithRefugees! Show that #AmericaWelcomes by supporting U.S. refugees resettlement! #RefugeesWelcome",Failed
@user Just look at her face..sorry women but look up CUNT and you will see this bitch face. If ever a woman to get punched JS😂😂,@user Just look at her faces..sorry women but look up CUNT and you will behold this bitch confronting. If ever a woman to got punched JS😂😂,Failed
if ur ugly -@ing women who interacted with kriss before this u deserve to have ur GI tract rammed through with a hot iron stake u smug bitch,if ur ugly -@ing women who interacted with kriss before this u deserves to have ur GI tract rammed through with a hot iron stake u smug bitch,Failed
"My latest: For one immigrant woman, the Trump administration’s family separation policy may end up costing her life — and that of her ten-year-old son.","My latest: For one immigrant women, the Trump administration’s family separation policies may end up costing her life — and that of her ten-year-old sons.",Failed
2k19 drops tm and you pussy boys aint ready for the slappings in my park by me an @user pull up lil niggas,2k19 drop tm and you pussy guys aint ready for the slappings in my park by me an @users pulling up lil niggas,Failed
@user What Trump knows and China doesn't is illegal immigrant's are affected by China's Tariff's not Trump voters. LOL,@users What Trump knows and China doesn't is illegal immigrant's are affected by China's Tariff's not Trump voters. LOL,Failed
@user You said it. Let's see how that works when you're wearing handcuffs. I noticed Eric is quiet and so is that skank Conway.,@user You said it. Let's see how that cooperated when you're wearing handcuffs. I noticed Erick is quiet and so is that skank Conway.,Failed
@user Bitch you don't know my mf life I'll see you when I do hoe,@user Bitch you don't know my mf vie I'll see you when I do hoe,Failed
@user If YOU fuck the rapist then its not rape.,@user If YOU fuck the rapist then its not raping.,Failed
People Are Waking Up Politicans are Protecting Illegal Immigrants Not their Citizens for Some Globalist Cheap Labor Scheme @user Had the Guts to Tell the Truth #MAGA #SendThemBack #Sweden via @user,People Are Waking Up Politicans are Safeguarding Illegitimate Immigrant Not their Citizens for Some Globalist Cheap Labor Scheme @users Had the Guts to Tell the Truth #MAGA #SendThemBack #Sweden via @users,Failed
Bitch you look stupid af 🤗,Bitch you look stupid af 🤗,Skipped
Sending you one now 😘,Dispatch you one now 😘,Failed
"@user We have head enough yooh not all men r rapist , what about women who r rapists? So please stop it","@user We have head enough yooh not all men rs violator , what about woman who rs rapists? So please stop it",Failed
"@user @user @user @user Hirono, Booker & Harris competing for 'Most Hysterical Woman' at the Kavanaugh hearings","@user @user @user @users Hirono, Booker & Harris competing for 'Most Hysterical Woman' at the Kavanaugh auditions",Failed
I've never been more ashamed to be a former democrat than I am now. Fuck u Hillary you stupid ass bitch whore cunt bitch,I've never been more ashamed to be a former democrat than I am now. Fucked u Hilary you asinine ass bitch whore cunt bitch,Successful
@user Yorkshire woman who taught a man #Consent while he was #Rape -ing her launches 1st real anti - #Rape…,@user Yorkshire woman who teach a man #Consent while he was #Raping -ing her starts 1st real anti - #Rape…,Failed
"""We have nothing except the e-card, but at least we can eat."" Ahmad &amp; his family of 8 no longer need to beg for food thanks to @user &amp; @user who provide e-cards for vulnerable Syrians #refugees in Lebanon so they can buy food for their families.","""We have nothing except the e-card, but at least we can eat."" Ahmad &amp; his family of 8 no longer needs to beg for diet thanks to @users &amp; @users who furnishes e-cards for vulnerable Syrians #refugees in Lebanon so they can buy eating for their familial.",Failed
"""If you're in the forest to collect firewood and the soldiers see you, they will rape you"" Horrifying stories from women in #refugee camps in #SouthSudan","""If you're in the forest to collect firewood and the soldiers see you, they will rape you"" Frightful tales from woman in #refugees camps in #SouthSudan",Failed
@user Yeah do the right thing and vote for the Sweden Democrats Sweden for Swedes not 3rd world rapefugee terrorists! #MakeSwedenGreatAgain,@users Yup do the right thing and voted for the Sweden Democrats Sweden for Swedes not 3rd world rapefugee terrorist! #MakeSwedenGreatAgain,Failed
"@user @user @user thanks man, sometimes we gotta state the obvious for the women, this is a parody account #YesAllMen","@user @user @user thanks man, sometimes we gotta state the obvious for the women, this is a parody account #YesAllMen",Skipped
When the DJ plays your joint and the whole crew gets lit,When the DJ plays your joint and the totality crew gets lit,Failed
"She degraded dark skin women and the LGBTQ community, that hoe is cancelled for life","She degraded dark skin woman and the LGBTQ communities, that hoe is cancelled for life",Failed
"@user Some basic truths:  Access to White people is not a human righthttps://t.co/c0gHvd6iMBRemigration 2018:  Easy come, easy GO!!","@users Some basic truths:  Accessed to White people is not a human righthttps://t.co/c0gHvd6iMBRemigration 2018:  Uncomplicated come, easy GO!!",Failed
"The patients I can't help, the plight of the impoverished, the treatment of immigrant children, the assaults on science, and the profiteers who cash in on the suffering enrage me. Empathy shouldn't be a painful condition.","The patients I can't aid, the predicament of the impoverished, the treatments of immigrants infantile, the assaults on science, and the profiteers who money in on the suffering enrage me. Sympathy shouldn't be a painful condition.",Failed
"@user @user @user @user @user #BuildThatWall NOW! #BuildThatWall, pass the budget with money for the WALL. We the people have spoken! Do it now, no pet projects in this budget! #BuildThatWall , #BuildThatWall !","@user @users @user @users @user #BuildThatWall NOW! #BuildThatWall, pass the budget with cash for the WALL. We the people have spoken! Do it now, no pet projects in this budget! #BuildThatWall , #BuildThatWall !",Failed
Each second citizien in Germany think Merkel should retire.,Each second citizien in Germany think Merkel should retire.,Failed
nice writeup on @user of Tuan Ho @user and @user,nice writeup on @user of Tuan Ho @user and @user,Failed
"What did the EU do so Wrong when the Millions of Immigrants came many stood in reality square they were welcomed now they demand Housing and Schools and take everything in Hospitals now we are the ones having to stand tip toeing on waiting lists and ridiculed if we deny them o, y","What did the EU do so Wrong when the Millions of Immigrants came many stood in reality square they were welcomed now they demand Housing and Schools and take everything in Hospitals now we are the ones having to stand tip toeing on waiting lists and ridiculed if we deny them o, y",Skipped
Every time you say 'not all men' you are part of the problem. Claiming that telling men to step their game up only alienates good men is BS.,Every time you say 'not all men' you are portion of the problem. Claim that telling men to stepping their game up only alienates good men is BS.,Failed
It's real simple: #DeportIllegalCriminalsNow #BuildThatWall #KeepAmericaSafe,It's actual uncomplicated: #DeportIllegalCriminalsNow #BuildThatWall #KeepAmericaSafe,Failed
Detained Immigrant Moms Released in Washington,Incarcerated Immigrants Mamma Freed in Washington,Failed
@user Going to take a lot more than a skank like you! #wearethestorm,@users Going to take a batch more than a skank like you! #wearethestorm,Failed
"Eiffel Tower workers go on strike over monument's new visitor access policy,queues.    A French city near the #EiffelTower is now home to 300,000 illegal immigrants, according to a government report","Eiffel Tower workers go on struck over monument's new visitor accessed policies,queues.    A French city near the #EiffelTower is now house to 300,000 illegally immigrants, conforming to a council reporting",Failed
They must Votesk why should give boarder jumpers rights. That mean Zimbabwe will be legalising illegal immigrants. Elevations have been free and fair they must now go home and build their country  Zimbabwe is a free state.,They must Votesk why should give boarder jumpers rights. That mean Zimbabwe will be legalising illegal immigrants. Elevations have been free and fair they must now go home and build their country  Zimbabwe is a free state.,Skipped
#Refugees not welcome!!!,#Refugee not welcomes!!!,Successful
"Y’all, Bush Sr. literally made jokes about copping a feel. That isn’t a man “accidentally” brushing up and women being hysterical.","Y’all, Bush Sr. literally made jokes about copping a feel. That isn’t a man “coincidentally” brushing up and women being hysterical.",Failed
When you ask her what that mouth do,When you ask her what that mouth do,Failed
When it's my birthday but you're the one that's getting spanked,When it's my birthday but you're the one that's getting spanked,Skipped
"VIDEO: (Part 2) London #BNP A Frame trailer with sound system delivering the most important message to the country. ""SAY NO TO IMMIGRATION."" #Brexit #immigration #Trump #Britain #British #Patriots #London #england #UK","VIDEO: (Portions 2) London #BNP A Frame trailer with sound system delivering the most important messaging to the country. ""SAY NOS TO IMMIGRATION."" #Brexit #immigration #Trump #Britain #Briton #Patriots #London #england #UK",Failed
"RT @user People with babies, keep posting about how shitty they are so I always feel good about never having any.","RT @user People with babes, keep post about how shitty they are so I permanently feel good about never having any.",Failed
Your mom was being a bitch to you? I totally see how that's my fault. #WomenSuck,Your mum was being a bitch to you? I wholly behold how that's my fault. #WomenSuck,Failed
When you shaved and all he was good for was ten minutes of missionary and the choke of a child,When you shaved and all he was good for was ten minutes of missionaries and the choke of a child,Failed
"I'd like to claim 'not all men,' but I too have been a misogynistic & sexist ass to women who have been & remain my friends. I repent.","I'd like to claim 'not all males,' but I too have been a misogynistic & sexist ass to woman who have been & remain my buddies. I repent.",Failed
