original,perturbed,type
@user @user @user Politico reached out to the “65” women. Only 2 stood by him. That’s 65-63=2. Gotta break it down for #Maga.,@user @user @user Republican made out to the “65” womans. Purely 2 consisted by him. That’s 65-63=2. Oughta heckling it down for #Maga.,Successful
@user Picking acts by such nonsensical elements and portraying to world. Pseudo Liberals pastime. Our's is a Country with much great achievements dating back Centuries. Spread that. But that won't suit your agenda. @user,@user Picking acts by such nonsensical elements and portraying to world. Pseudo Liberals recreation. Our's is a Country with much great achievements dating back Centuries. Spread that. But that won't suit your agenda. @user,Successful
@user @user @user @user Source? Legit only. No FAUX or its minions.  And just in case: antifa = anarchists. They are not left.  Last:,@user @user @user @user Source? Legit only. Nothin LIAR or its minions.  And just in case: antifa = anarchists. They are not left.  Last:,Successful
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Thought I'd share a boob picture too!,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Thinks I'd bartering a titty scene too!,Successful
@user @user she is not related to him its weird lmao,@eaters @consumer she is not obligated to him its weirdo lmao,Successful
@user Because he hates,@user Because he hates,Skipped
"@user I'm glad you think so. I know you could kick his ass yourself, but I'll always have your back.""""  He knows he is doing his best.   """"That's awful. That you had to live like that. No child should have to experience such things.""""  Shitty people like that should not be allowed near+""""","@user I'm glad you think so. I know you could kick his cul yourself, but I'll always have your back.""""  He knows he is doing his best.   """"That's awful. That you had to live like that. No child should have to experience such things.""""  Merde people like that should not be allowed near+""""",Successful
"@user Conservatives who quit rather than fight betray every claim that cons are patriots"""" &amp; """"will fight for our Constitution."""" It reveals extremism &amp; defeatism at once. Dems KNOW they will win if they stick together. History PROVES it.""""","@user Conservatives who quit rather than fight betray every claim that cons are patriots"""" &amp; """"will fight for our Constitution."""" It reveals extremism &amp; defeatism at once. Dems KNOW they will win if they stick together. History PROVES it.""""",Skipped
@user Blow hard,@user Slapping herculean,Successful
@user @user @user This leftist is what is wrong in liberal colleges. More ppl and students will come out and will unmask this corrupt woman who is determined to destroy a good judge because she wants only liberals in the courts. @user  @user  @user,@user @user @user This leftist is what is wrong in liberal colleges. More ppl and students will come out and will unmask this doctored lady who is determined to destroy a good judge because she wants only liberals in the courts. @user  @user  @user,Successful
@user She is so gross. An obvious hack,@user She is so clear. An obvious healer,Successful
@user Sad for both!!! To be exploited and also to have a reputation destroyed! Now I’ve read she’s  part of Antifa! ????!,@user Pitiful for both!!! To sunt exploited and also to be a notoriety destroyed! Now me’ve reads she’s  piece of Antifa! ????!,Successful
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user It would,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user His would,Failed
@user Gun control now! Enough is enough!,@user Gun control now! Enough is enough!,Skipped
@user He really bisca fool huh,@user He really bisca jester huh,Successful
@user I'm sure you are missing the irony here (as does Bojan).,@user I'm sure you are lacking the sardonic here (as es Zoran).,Successful
@user  you are great on the Five. Can you stay in thst spot permanently?,@eaters  you are gargantuan on the Five. Kan you repose in thst taint incessantly?,Successful
@user He is spending your contributions. Vote Ted Cruz!!!!,@user He is costing your dons. Polling Ted Crucifix!!!!,Failed
@user Bitch I’m in the hood serving junkies in a Maybach !!!! 😂😂,@tenant Blackguard I’m in the hood serving fanatics in a Maybach !!!! 😂😂,Successful
@user NEITHER DOES ANTIFA OR BLACK LIVES MATTER OR ANY OTHER SOROS FUNDED GROUPS,@user NEITHER DOES ANTIFA OR BLACK LIVES MATTER OR ANY OTHER SOROS FUNDED GROUPS,Skipped
@user 3/ you can not like Justin all you want but the conservatives have no plan to even consider climate change and have been using BLATANT misinformation to lead people like yourself into believing that it’s Trudeau’s fault we’re negotiating with a fucking sociopath down south,@user 3/ you can not like Justin all you want but the conservatives have no plan to even consider climate change and have been using BLATANT misinformation to lead people like yourself into believing that it’s Trudeau’s fault we’re negotiating with a merde psychos down south,Successful
.@USER is also a member of the OpenEd SIG and she is also doing her #CMALT #altc,.@USERS is also a damen of the fath SIG and she is also executed her #CMALT #altc,Failed
@user Why do affluent liberals like Cooper who claim to support diversity usually live in areas without much diversity?,@eaters Why do rich liberals like Cooper who claim to pomoc opulence always live in minefields without much diversity?,Successful
@user no he came back to nyc w ducky,@user no he inlet back to manhattan p duckling,Failed
@user @user #Antifa members,@user @user #Antifa congressmen,Failed
@user you fuckass,@subscriber you fuckass,Failed
@user @user Bring back coal &amp; asbestos!! #MAGA,@user @user Worn back soot &amp; asbestos!! #MAGA,Successful
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Keep it going let’s all remember VOTE!!! VOTE RED!! Let’s do the #MAGA for our 🇺🇸🇺🇸. 📣Yaay!! #MAGA!! 🇺🇸🇺🇸🇺🇸🗽🗽🗽💥💥💥🔥🔥🔥🌪🌪🌪🌪🌪🌪🌪🌪,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Safeguarding it gone left’s all resembles POLLING!!! BALLOTS FLUSHED!! Abandoning’s fait the #MAGA for our 🇺🇸🇺🇸. 📣Yaay!! #MAGA!! 🇺🇸🇺🇸🇺🇸🗽🗽🗽💥💥💥🔥🔥🔥🌪🌪🌪🌪🌪🌪🌪🌪,Failed
@user If liberals can’t win they will do whatever it takes to obstruct the process.,@eaters So liberals can’t defeating they gonna do whatever it takes to clogging the treat.,Failed
@user Breitbart is dead,@user Drudge is whack,Successful
@user @user PROUD OF YOU SWEET ❤️,@user @user BOASTFUL TOWARD THYSELF PURTY ❤️,Successful
New emergency hotline?What's down the road?  2 days ago #POTUS signs second State of Emergency executive order?  Social media censorship down the road?  #MAGA #Emergency #QAnon #MondayMotivation #ConstitutionDay,Ny eventuality helpline?What's down the camino?  2 weeks later #GOP signs s State of Crises execution warrants?  Communities media censorship down the highway?  #MAGA #Emergency #QAnon #MondayMotivation #ConstitutionDay,Failed
@user @user @user So what's your point? Are you saying that UK gun control isn't protecting our children because something might happen one day; therefore we should adopt a US style gun culture?,@user @user @user So what's your point? Sunt you claiming that ENGLISHMEN gun control isn't protecting our children because something perils coming one day; therefore we gotta accept a AMERICANS forma gun culture?,Successful
@user &gt;Eradicating HIV and Malaria in the middle of Africa  Good bloody luck,@user &gt;Eradicating HIV and Malaria in the middle of Africa  Handsome bloody luck,Successful
@user The Dems playing a con game. It must be Antifa don’t you think.,@user The Dems playing a bluff game. It must be Antifa don’t you think.,Successful
@user @user @user Trump is declassifying information and there is nothing you can do about it.  He is NOT the subject of an investigation.  The FBI and DOJ have repeatedly said as much.  Go back to your quackery.,@user @user @user Trump is declassifying informing and there is nothing you can do about it.  He is PAS the subject of an investigation.  The FBI and DOJ gets incessantly proclaimed as much.  Go back to your quackery.,Successful
@user Congratulations to our Great American President. We will be doing great things together! MAGA  I-Q-2  WWG1WGA,@user Hellos to our Great American President. Our wanna sunt finished gargantuan thing assembly! MAGA  I-Q-2  WWG1WGA,Successful
@user Do you support our POTUS? (Please help by retweeting and following after voting!)  Long live USA😍 #MAGA,@user Played you pomoc our REPUBLICANS? (Poser aids by retweeting and infra after suffrage!)  Bulky survive AMERICANS😍 #MAGA,Failed
#realDonaldTrump You've been rather quiet today. I hope that you have spent some time thinking about your endgame with Vlad. I know you probably know this but you are very expendable to him. When we take the country back what will you do?He will not be happy with you! Ponder this,#realDonaldTrump You've been totally tranquil domingos. I sufferance that you gets spends some stardate thinking about your endgame with Vlad. I know you understandably sais this but you are utterly expendable to him. When we take the country back what will you do?He will not be happy with you! Ponder this,Successful
@user Can't a man call his dog without some old bat bitching about it ?   @user,@user Can't a man call his dog without some old bat bitching about it ?   @user,Skipped
@user @user Your statement sums up the Lib Dem party tbh Brett. And the Conservatives....... and the Labour Party......... What a sorry state we are in!!,@user @user Your languages sums up the Tories Marcos fiesta tbh Vast. And the Republicans....... and the Labourer Party......... What a sorry state we are in!!,Successful
@user @user @user @user eto ba ang hindi corrupt? you are so naive if you think that this admin is different from previous admins,@user @user @user @user eto ba ahn hindi corrupt? you are so naive if you think that this admin is different from previous admins,Successful
@user She is she blocked me,@eaters Herself is she clogged me,Successful
(Albert)  Conservatives are spreading the lie Anderson Cooper faked a hurricane...,(Albert)  Conservatives are spreading the inhabit Anderson Cooper faked a hurricane...,Successful
@user So. Gut. &lt;3 &lt;3 &lt;3 &lt;3,@user Even. Bile. &lieutenants;3 &lieut;3 &lt;3 &lt;3,Failed
@user Antifa has no place in society!,@eaters Antifa have no place in society!,Failed
@user @user @user Tippi Hedren was in Julie and Jack (which rifftrax also did). The scene from Birdemic that she is credited for was from that movie playing on the tv in the hotel.,@user @user @user Tippi Hedren was in Jolly and Sockets (which rifftrax also suis). Both movies from Birdemic that she is refunded for was from that filmmakers gambling on the broadcasting in the motels.,Failed
@user Because they’re so hateful and can’t cover anything except Trump.  I remember when Wolf and Anderson were actually decent journalists.....,@user Because they’re so hateful and can’t cover anything except Trump.  I remember when Wolf and Anderson were actually decent journalists.....,Skipped
@user @user is Zoe getting married? I refuse to believe this. she is still a BABY. A BABY. LOL.,@user @user is Zoe getting married? I refuse to believe this. she is still a INFANT. A BABY. LOL.,Successful
@user have we become angels?? BEST,@user possesses we es honey?? BIGGER,Failed
@user Yes Comie (communist pun intended) WE do and will emerge stronger when u &amp; all ur cronies are put to death at Gitmo. WE THE PEOPLE WILL INDEED BE STRONGER. #MAGA #DrainTheSwamp,@user Yes Comie (communist pun intended) WE do and will emerge stronger when u &amp; all ur cronies are put to dying at Gitmo. WE THE PEOPLE WILL INDEED BE STRONGER. #MAGA #DrainTheSwamp,Successful
@user Happy 1stbirthday to Savage(Songs from a Broken World)! This time lst yr it dropped in my door and damn did it do some shit! 🎶 Little did we all know the ride it was going to take you and us as fans on. Thank you for this masterpiece! #garynuman #Savage #no2album,@user Happy 1stbirthday to Savage(Songs from a Broken World)! This time lst yr it dropped in my door and damn did it do some shitty! 🎶 Little did we all know the ride it was going to take you and us as fans on. Thank you for this masterpiece! #garynuman #Savage #no2album,Successful
@user #metoo is the BEST WEAPON the Liberals have because there is NO DUE PROCESS .. its all DISGUSTING ... and WOMAN are the ones USING it as the weapon .. shameful and TYPICAL Liberalism .. USE emotions FOR their own BENEFIT ... @user  POSTER CHILD for USING Woman,@user #metoo is the BEST WEAPON the Liberals have because there is NO DUE PROCESS .. its all REPULSIVE ... and WOMAN are the ones USING it as the weapon .. unfortunate and TYPICAL Liberalism .. USE emotions FOR their own BENEFIT ... @user  POSTER CHILD for USING Woman,Successful
@user You are so dope man,@user You are so stash man,Successful
@user it's different when they are trying to argue with you why you are wrong for believing in a different god. i'm all for respecting their religion but i deserve respect back,@username it's innumerable when they are strives to dunning with you why you are bogus for opinions in a disjointed damn. i'm all for adhered their christendom but i deserve conformity back,Successful
@user this jag off ref Tony Corrente needs to get out of the NFL. He is a bias piece of garbage. He made a HORRIBLE bad call in packer game which changed the game. He is a liar and won’t admit when he’s wrong! NFL PLEASE FIRE TONY CORRENTE,@user this jag off ref Tony Corrente needs to get out of the NFL. He is a bias part of offal. It made a HORRIBLE bad call in packer game which changed the game. It is a deception and won’t admit when he’s wrong! NFL PLEASE FIRE TONY CORRENTE,Successful
@user @user I don't understand how it's racist tho..,@user @user I don't understand how it's racist ding..,Successful
"@user My thoughts and prayers are with the families.  Random mass shootings, which plague our nation, are not normal and we as a country can't allow them to be normalized,"""" Craley said"""",   The truth is these mass shootings are becoming too """"normal"""".  Gun control would certainly help.""""","@user My thoughts and prayers are with the families.  Random mass shootings, which plague our nation, are not normal and we as a country can't allow them to be normalized,"""" Craley said"""",   The truth is these mass shootings are becoming too """"normal"""".  Gun control would certainly help.""""",Skipped
@user Always allege that she is a poor girl and with tenacity and efforts win over this position for future congresswoman ...if she win.,@user Always dunning that she is a poor girl and with tenacity and tries win over this position for future congresswoman ...if she win.,Successful
@user @user Twitter is very sneaky about censoring Conservatives n  various ways. There definitely  needs to be an investigation.,@user @user Bloggers is unimaginably sneaky about censoring Conservatives n  assortment manners. There really  needs to become an snooping.,Successful
@user I don't know any GOP who think delusion.  I do know GOP who realize that LIBERALS lie about everything.,@user I don't know any GOP who think delusion.  I do know GOP who realize that FASCISTS lie about everything.,Successful
@user Absolutely. He is very special.,@user Absolutely. He is severely weird.,Successful
@user And this coming from the sick puppy liberals at the Beast.,@user And this coming from the indisposed puppy liberals at the Beast.,Successful
@user Ohhhhhh I cried BIG crocodile tears the first time my daddy called me a bitch😂 took it on the chin like a champ but ran to my room to cry just like a bitch💀,@tenant Ohhhhhh me giggled BIG crocodile haddad the first timetables my granddaddy enquired me a wanker😂 were it on the menton adore a champ but ran to my theatres to clamor just like a floozy💀,Successful
@user LIAR!!!!.... see Clarence Thomas confirmation.... this was never about the lie!..it was always a delay tactic...nothing more...disgusting liberals and the Game they call 'politics',@subscriptions UNTRUTH!!!!.... see Clarence Thomas confirmation.... this was never about the lie!..it was always a delay tactic...nothing more...disgusting liberals and the Game they call 'politics',Successful
@user @user @user I hope @user Ask @user about the deep state and swamp creatures undermining president’s Agendas and latest @user video,@user @user @user I hope @user Call @user about the gravely country and swamp creatures eroding president’s Pog and ultimate @eaters tapes,Successful
@user Why don’t we pray for better gun control laws first?,@eaters Why don’t we poser for sweeter hotties control loi first?,Successful
@user Hope he is feeling much better!!!,@user Sufferance he is thinking severely more!!!,Successful
@user @user I believe this is what you are refering to,@user @user I supposing this is what you are refering to,Failed
@user @user You are a nut,@user @user You are a nut,Skipped
"@user @user If she is lying she needs to be sued for defamation of character and include Chuck Schumer and Dianne Feinstein in the lawsuit! Proof isn't substantiated by a bunch of man hating PC me two girls"""" that want free sex and then abortions paid for by the government!""""","@user @user If she is lying she needs to be sued for defamation of character and include Chuck Schumer and Dianne Feinstein in the lawsuit! Proof isn't substantiated by a bunch of man hating PC me two girls"""" that want free sex and then abortions paid for by the government!""""",Skipped
@user What’s shocked me is that they consider themselves seculars !!!! Liberals !!! Those kind of yoga vegan freaks ! But when it’s about occupation they shift to something els !,@user What’s shocked me is that they consider themselves seculars !!!! Liberals !!! Those kind of yoga vegan freaks ! But when it’s about occupation they shift to something els !,Skipped
"@user Billions of Dollars is being spent on new plants all around the country!""""  Can someone on the MAGA side please point me to what new plants are currently under construction?  Because this is false as I understand it.","@user Millions of Dollars is being exhausted on nouvelle seedlings all around the motherland!""""  Can nobody on the MAGA flanks please subject me to what newest plant are ever under edifice?  Because this is bogus as me fathom it.",Successful
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user AMEN !!! We're Ready !!!  🙏💞💞💞🙏,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user AMEN !!! We're Mortgages !!!  🙏💞💞💞🙏,Failed
@user YESSSSSHHHHH who else call you shitgull if it were not me or ryme 😚,@tenant YESSSSSHHHHH who else urging you shitgull if it were not me or ryme 😚,Failed
@user You meant to say for yourself. Now is it time to talk about gun control?,@user You meant to chitchat for yourself. Now is it stardate to schmooze about gun control?,Successful
#micropoetry  It is a really big-top new hair not just a wig some new technology that will soon be blasé  even if underneath it all she is so gloriously bald. .,#micropoetry  He is a really big-top new pubes not just a wig some nouvelle technology that will soon be dumbstruck  even if underneath it all she is so gloriously bald. .,Successful
@user @user Not supporting trump is the lowest low bar. I’m glad someone doesn’t support trump. It doesn’t make them an ally. There are plenty of conservatives who hate trump who aren’t also pure trash.,@user @user Not supporting trump is the lowest low bar. I’m glad someone doesn’t support trump. It doesn’t make them an ally. There are plenty of conservatives who hate trump who aren’t also pure wastes.,Successful
@user @user No his stream chat lmao I raided him and he wasn’t reading chat like the cutie he is,@user @user No his deluge chat lmao I raided him and he wasn’t reading chat like the ravishing he is,Successful
@user You're a piece of shit for saying that FEMA was successful in helping Puerto Rico after hurricane Maria. 3000 people died. You think that's successful? You really have no soul. You're a fucking horrible human being. I don't even think you're human. FUCK YOU!!!,@shoppers You're a part of shite for eloquent that FEMA was helpful in helping Harbours Harbours after hurricane Maria. 3000 individuals bereavement. Thyself contemplation that's positive? You really enjoy no ame. You're a merde fearsome humanitarian being. I don't even view you're humanitarian. ACCURSED THY!!!,Successful
@user @user Idk what to think about her...but with her eyes like they r...she is naturally bugging out all the time...which is untrustworthy,@user @user Idk what to think about her...but with her eyes like they r...she is naturally bothering out all the time...which is untrustworthy,Successful
@user @user Because CHEAT if you have to!  Just WIN at any cost is the new @user motto.  @user @user @user  And MAGA &amp; shit.✊,@user @user Because CHEAT if you have to!  Just WIN at any cost is the new @user motto.  @user @user @user  And MAGA &amp; shit.✊,Skipped
@user @user That’s fucking rude to do that,@user @user That’s kissed rude to do that,Successful
@user @user @user @user Dont tell me she is at it again,@user @user @user @user Ofcourse reported me she is at it again,Failed
@user @user Can you name one Democratic leader who endorses open borders?  Second point syntactically nonsensical.  I lament climate change &amp; I don’t have a private jet.   I favor more gun control &amp; I don’t glorify guns or have armed security.   Who is this fantasy “they” you r fixated on?,@user @user Can you name one Democratic leader who endorses open borders?  Second point syntactically nonsensical.  I lament climate change &amp; I don’t have a private jet.   I favor more gun control &amp; I don’t glorify guns or have armed security.   Who is this fantasy “they” you r psychos on?,Successful
@user Wow you liberals really don’t have a sense of humor.🙄,@user Wow you liberals really don’t have a sense of humor.🙄,Skipped
@user .@USER your the perfect example of why Americans despise lying liberals. Disgusting,@user .@USER your the perfect example of why Americans despise iie liberals. Repellent,Successful
@user @user Landon sucks I asked him for my birthday if I could play with him but he never got back to me so Landon you suck,@user @user Landon blows I asked him for my birthday if I could play with him but he never got back to me so Landon you sigh,Successful
@user @user @user @user @user @user @user @user @user @user Good vibes going towards Robert!!!,@user @user @user @user @user @user @user @user @user @user Dignified soulful gonna towards Richards!!!,Failed
@user thanks Joe!!! my sanity was forsaken a looong time ago hahaha,@user thanks Joe!!! my sanity was forsaken a looong time ago hahaha,Skipped
@user @user They gone eat his high yellow ass 🤣,@user @user They gone eat his high yellow banging 🤣,Successful
@user @user NO REAL AMERICAN WOULD WATCH THIS CRAP,@user @user NO REAL AMERICAN WOULD WATCH THIS CRAPPY,Successful
".@USER   What say you now?  I guess it's ✌️for liberals to use the so called white power"""" gesture.",".@WEARER   What dis you now?  I chickened it's ✌️for democrats to consume the so called white potency"""" posturing.",Failed
@user Don’t use his NJ address.  He is never there.,@user Knack’t consume his MILFORD faces.  He is never there.,Successful
@user Someone wrote it for her. She is irrelevant!!,@user Someone wrote it for her. She is irrelevant!!,Skipped
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Had all but one. Agreed EVERY one of these MAGA patriots is a must follow. Let's do this together for our great nation in 2018! Then repeat in 2020 and 2022!!!,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Possessed all but one. Vetted ENTIRETY one of these MAGA buccaneers is a must flagging. Let's soaps this tous for our sumptuous country in 2018! Then breed in 2020 and 2022!!!,Failed
@user @user @user @user @user He lost his virginity This process has been turned into a clown show Protestors democrats paid for was unethical There hate shows in everyway TRUMP denounced Natzi group  and bad on both sides which is true But democrats refuse to denounce Antifa a democratic domestic terror-,@user @user @user @user @user He lost his virginity This process has been turned into a nitwit show Protestors democrats paid for was unethical There hate shows in everyway TRUMP denounced Natzi group  and bad on both sides which is true But democrats refuse to denounce Antifa a democratic domestic terror-,Successful
@user I don’t recall a President ever taking random questions for a long period of time and answering almost everyone of them.  And liberals accuse him of being a king or tyrant?  Pretty accommodating.,@user I don’t reminder a President ever taking random questions for a anymore hours of seasons and riposte almost everyone of them.  And liberals accuse him of being a roi or tyrant?  Pretty accommodating.,Successful
@user @user One can always tell when Dr @user is not telling the truth. His mouth is moving! Why on earth would anyone expect the @user not to cosy up to Trump?,@user @user One can ceaselessly chitchat when Liao @eaters is not telling the truth. His mouth is displaced! Why on earth would anyone expect the @consumer not to cosy up to Trump?,Successful
@user @user Or lower some Liberals retirement fund idea's,@user @user Or weakest some Liberals quits fonda idea's,Successful
@user @user Before this scumbag considers running for president I want him to publicly swear under oath that when he was in school he never tried to cop a feel as these liberals like to show themselves as pure as the driven snow.,@user @user Before this scumbag considers running for president I want him to publicly swear under oath that when he was in school he never tried to cop a feel as these liberals like to show themselves as pure as the driven snow.,Skipped
@user @user @user @user And there's #Brexit 👇🏻,@user @user @user @user And there's #Brexit 👇🏻,Failed
@user Dominos is ass,@user Dominos is buttocks,Successful
@user She is so little and moving so fast lol,@eaters Herself is too wee and trips equally prematurely lol,Successful
@user @user American Conservatives Don't give one shit about the terrorist group Hamas or what they think and or believe.,@user @user American Conservatives Don't give one shit about the terrorist group Hamas or what they think and or believe.,Skipped
@user He is nuts who would have ever imagined that the US would have concentration camps......he is the devil,@user It is cashew who would have ever imagined that the US would have concentration area......he is the asmodeus,Successful
@user @user The pope is Satan incarnate,@user @user The pope is God incarnate,Successful
@user Don't you have to have some proof?🤔,@eaters Don't you haya to ha some prove?🤔,Failed
@user Do I care 🚫pe.  Hope they fold like a cheap table.  Wonder what the spoiled primadonnas do when their huge salaries can't be made.  Bet it won't be bailed out like GM &amp; Too Big To Fail Banks were,@user Do I care 🚫pe.  Hope they collapsible like a cheap table.  Wonder what the spoiled primadonnas have when their huge salaries can't be made.  Bet it won't be bailed out like GM &amp; Too Big To Fail Banks were,Successful
@user I never said that. I merely refuted the statement that they don’t have a tight end. Virgil Green is a solid tight end when he is surrounded by the talent that the chargers have,@user I never said that. I only slandered the explanatory that they don’t got a tight end. Virgil Green is a wholesome vigorous ends when he is beleaguered by the entertainers that the chargers haya,Failed
@user And I you ya sexy lady you ♡,@user And I you ya breathtaking lady you ♡,Successful
@user @user @user traitor whoever he or she is.,@user @user @user hyena whoever he or she is.,Successful
@user @user @user @user He is an awesome dog. Almost worth the trip,@user @user @user @user He is an sumptuous dog. Almost worth the trip,Successful
@user Good. He is a head case. Go get a Passrusher,@user Good. He is a head dossiers. Go becoming a Passrusher,Successful
@user I was actually thinking you were joining antifa.,@eaters me was literally thinking you were penetrating antifa.,Failed
@user @user Rodenbury was against violence and would have advocated for gun control.,@user @user Rodenbury was against molestation and would have pled for hotties overseen.,Successful
@user @user You can listen to it on the Dana Show podcast!,@user @user You can fathom to it on the Dana Demonstrating podcast!,Failed
"@user Yes, Joy @user ?....  You were about to say Six-and-a-half years?"""" Because that's correct, you sociopath.  You are """"stuck with this @user ,""""  f o r  t h e  n e x t  SIX-&amp;-ONE-HALF-YEARS.   #MAGA2KAG @user  🇺🇸 #WINNING""""","@username Verywell, Satisfaction @user ?....  You were about to avowed Six-and-a-half anno?"""" Since that's befitting, you sociopaths.  You are """"quenched with this @subscribers ,""""  ja o rupees  t chuen h  nth f x t  SIX-&gpa;-ONE-HALF-YEARS.   #MAGA2KAG @guests  🇺🇸 #WINNER""""",Failed
@user @user @user Oh-no benefits and employment goes up! See how it works yet?,@user @user @user Oh-no perks and jobs disappears up! Imagine how it trabajo yet?,Failed
97% of Americans want a form of gun control. 62% of Americans want the government to protect the environment. 75% of Americans say immigration is a good thing &amp; 100% of Americans believe that HotDogs belong in the crusts of pizzas &amp; if the Italians don't like it they can suck it.,97% of Americans want a form of firearms control. 62% of Americans want the government to protect the environment. 75% of Americans say immigration is a good thing &amp; 100% of Americans believe that HotDogs belong in the crusts of pizzas &amp; if the Italians don't like it they can tit it.,Successful
A few things that happened to me in between #KUFball road wins:  -got married -had sex twice -got divorced,A scrawny things that happened to me in between #KUFball freeways sieg:  -got women -had sex twice -got adulterous,Successful
@user This makes me proud to be a resident of the City of Atlanta! Good to see places in Georgia still have character and integrity to do what's right and just amidst a state who can never seem to get that part together.,@user These renders me boastful to are a denizens of the Shing of Atlanta! Dignified to suppose outposts in Georgia even have personality and decency to do what's good and just powerhouse a state who can never listens to get that parti together.,Successful
@user At least brennan is smart enough to recognize that Trump is a lion. He's not smart enough to know that he can't hurt Trump. Hurting Trump is what that idiot fantasies about.,@clients With least brennan is smart enough to mindful that Trump is a lions. He's not smart enough to mindful that he can't wronged Trump. Hurting Trump is what that butthead fantasies about.,Successful
@user He is a millionaire. Trust me he'll just fine.,@user He is a millionaire. Trust me he'll just sumptuous.,Successful
@user U know this Ford is an avowed radical leftist with ties to Soros and antifa right? Plum crazy!,@user U know this Ford is an avowed radical leftist with ties to Soros and antifa right? Plum crazy!,Skipped
@user Didn’t break rules. Had permission. A liar.,@user Didn’t break rules. Had permission. A liar.,Skipped
@user @user @user Kwasia does ur Shatta Wale even have a career to start with . Idiot..his reign album hype seff Dey zero . As if he is not about to release an album 😂😂😂🤦🏼‍♂️🤦🏼‍♂️ hype no yh vim zero,@user @user @user Kwasia does ur Shatta Wale even have a career to start with . Cretin..his reign album hype seff Dey zero . As if he is not about to release an album 😂😂😂🤦🏼‍♂️🤦🏼‍♂️ hype no yh vim zero,Successful
@user I love Carole! She is so smart I will really miss her! #RHONY was hoping u would have been a great addition to @user or another political show. Any news on what u will do next? ❤️,@eaters I darlings Carole! She is so smart I will actually miss her! #RHONY was expectancy u would have been a massive langer to @user or another political show. Any news on what u will do next? ❤️,Successful
#ownthelibs interesting documentation of reactionary behavior from conservatives,#ownthelibs nosy papier of retarded behave from republicans,Successful
@user Sorry...nothing but a setup to try and appease the Socialist Democratic Wacked Out Liberals. We are not stupid,@user Sorry...nothing but a setup to try and appease the Socialist Democratic Cked Out Liberals. We are not nonsensical,Successful
@user Enjoy them before those liberals take them white boys down for being white !,@user Enjoy them before those liberals take them white boys down for being white !,Skipped
@user Gutierrez you’re such a liar that’s all you guys are good for,@user Gutierrez you’mayday such a untruth that’s all you guys are best for,Successful
@user The truth about gun control and human nature in one picture.,@user Both veracity about hotties control and humanistic natures in one headshots.,Successful
"@user primary argument against #Kavanaugh is that he is too Constitutional""""  The democrats started a civil war during Clinton  They heightened their propaganda during Obama  They are scared animals backed into a corner  Antifa, BLM &amp; MS13 are their Sturmabteilung""""","@user primary argument against #Kavanaugh is that he is too Constitutional""""  The democrats started a civil war during Clinton  They heightened their propaganda during Obama  They are scared pet backed into a corner  Antifa, BLM &amp; MS13 are their Sturmabteilung""""",Successful
"@user The comments that we should pity her because she is obviously not mentally well piss me off to no extent. If a POC did this they would not be concerned"""" about their mental well being.""""","@user The comments that we should pity her because she is obviously not mentally well piss me off to no extent. If a POC did this they would not be concerned"""" about their mental well being.""""",Skipped
@user He is so cute!,@eaters His is then ravishing!,Failed
@user EAT MY ASS OH MY GOD YOU BETTER BE LYING,@user EAT MY POSTERIOR OH MY GOD YOU BETTER BE RESIDE,Successful
@user State level crime when the alleged offender was a juvenile. Silly liberals no crime committed by Kavanaugh but probably one by the liar Ford #DemocratsDividingAndDestroyingAmerica #DemocratsHateAmerica,@user State level crime when the alleged offender was a juvenile. Butthead liberals no crime committed by Kavanaugh but probably one by the iie Ford #DemocratsDividingAndDestroyingAmerica #DemocratsHateAmerica,Successful
#Republicans grow some balls and start playing dirty like these liberals assholes do!,#Republicans broadening some dollars and start playing sales like these liberals cons do!,Successful
@user He is a DUMBASS !!!!!,@user He is a JESTER !!!!!,Successful
@user And I’ll assume you are anti-Jujubes?,@eaters And I’ll accept you are anti-Jujubes?,Failed
"@user @user I disagree. See Antifa.""""""""","@user @user me bickering. Imagine Antifa.""""""""",Failed
@user Antifa is a terrorist organization,@user Antifa is a qaida organization,Successful
