,Unnamed: 0,original,perturbed,type,labels
44,433,"I live in Connecticut and visit family in Pittsburgh often. Pino's is my favorite Pittsburgh restaurant. \n\nI don't have one favorite dish because I usually order one of the specials, which change often. I ordered from the regular menu for the first time a couple of weeks ago. The Bolognese sauce on tagliatelle pasta (I think the menu has it on rigatoni) was as good as what I had in Italy. My son had the seafood risotto. It was so good, I need to order it next time.\n\nMy brother is a retired chef and hates to eat out because few restaurants are worth paying for what he can make better at home. He loved his meal and his tastes of everyone else's at the table (there were 10 of us). He was giddy to enjoy eating out for the first time in in a long time.\n\nOh, they also make great cocktails and have a very, very nice wine list.\n\nOh, if you think you can only get good fries and mussels at the Belgium place around the corner, try Pino's. The fries are topped with crispy herbs... yum!\n\nNo, it isn't cheap. But, I'm happy to pay for quality.","I live in Connecticut and visit family in Pittsburgh often. Pino's is my preferential Pittsburgh restaurant. \n\ngai don't have one favorite dish because I usually order one of the specials, which change often. I ordered from the regular menu for the first time a couple of weeks ago. The Bolognese sauce on tagliatelle pasta (I think the menu has it on rigatoni) was as good as what I had in Italy. My son had the seafood risotto. It was once nice, I need to order it next time.\n\nMy boyfriend is a retired chef and hates to devour out than few restaurants are worth paying for what he can make better at home. He wanted his restaurant and his tastes of everyone else's at the table (there were 10 of us). He was giddy to enjoy eating out for the first time in in a long time.\nth\nOh, they also make large beverages and have a very, very alright wine register.\n\nOh, if you devine you can only get good fries and mould at the Belgium place around the corner, judged Pino's. The fries are overtook with crispy herbs... yiu!\nth\nNo, it isn't stingy. But, I'm optimistic to pay for qualification.",Successful,1.5
45,9,"I drove by yesterday to get a sneak peak.  It re-opens on July 14th and I can't wait to take my kids.  The new range looks amazing.  The entire range appears to be turf, which may or many not help your game, but it looks really nice.  The tee boxes look state of the art and the club house looks like something you'll see on a newer course.  Can't wait to experience it!","I led by yesterday to perceive a sneaking advanced.  It re-opens on Janvier 14th and I can't expecting to draw my kids.  The new range looks surprising.  The entire range appears to be turf, which may or many not help your bets, but it looks really nice.  The tee box look countries of the arty and the club house anticipates like something you'll stare on a recent camino.  Can't wait to experience it!",Successful,1.75
46,765,"There aren't many places in Pittsburgh where you can get an above average large cheese pizza for $9. They also have a traditional pizza place menu with salads, hoagies, breadsticks, pastas, and munchies. The cheesesticks are great when you're craving something cheesy and salty, and their grilled chicken salad with fries and ranch dressing is dependable as well. \n\nOne great thing about this place is that you can stop in and grab a slice or two if you're in a hurry. This place is right along my way home from the bus from work, so I'm always tempted to stop here.\n\nIf you're looking for a great place to grab an inexpensive pizza, check out Pizza Perfectta!","There aren't respective places in Pittsburgh where you can get an above mid large cheese pizza for $9. They also have a traditional pizza place menu with salads, hoagies, breadsticks, pastas, and munchies. The cheesesticks are considerable when you're craving something cheesy and salty, and their grilled chicken salad with fries and ranch dressing is dependable as so. \n\nOne admirable thing about this place is that you can stop in and grab a slice or two if you're in a hurry. This place is right along my way home from the bus from work, so I'm always tempted to stop here.\n\nIf you're looking for a great place to grab an inexpensive pizza, check out Pizza Perfectta!",Successful,2.5
47,518,"Living down the street of Buffalo Blues has it's advantages and disadvantages.  The huge beer selection means there is something for everyone.  For any game there is always a crowd and you can have a good time eating the wings, which are decently priced and good.\n\nThe bar is nice in the summer when they open the garage doors.  It's a nice bar to get a beer with friends where you can grab a table to eat then hang out at the bar to watch the game.  But, while they have a good number of HD TVs, only two are broadcast in HD so don't think you'll be getting a great picture.","Subsistence down the street of Buffalo Blues has it's advantages and disadvantages.  The huge beer selection means there is something for everyone.  For any game there is always a crowd and you can have a good time eating the wings, which are decently priced and good.\n\nThe bar is nice in the summer when they open the garage doors.  It's a nice bar to get a beer with friends where you can grab a table to eat then hang out at the bar to watch the game.  But, while they have a good number of HD TVs, only two are broadcast in HD additionally don't think you'll be getting a great scene.",Successful,2.25
48,614,"I always used to avoid Whole Foods because I thought it was way more expensive than Giant Eagle or Trader Joe's.  I recently moved to a new apartment and made a quick run to Whole Foods to stock up on groceries.  It's now the closest grocery store to me, so I figured, why not just this once?\n\nThere was tons of interesting looking stuff, and I found myself getting carried away and filling up my cart way more than I had intended.  I braced myself for the total in the checkout line and was pleasantly surprised when it wasn't much more than I typically spend at Giant Eagle.  On top of that, the produce stayed fresh for way longer than GE's typically does!  From now on I'm going to stick with WF for all my fresh produce needs (along with a few other specialty items -- some of their frozen Indian food is surprisingly good), but I'll still go to GE for my everyday grocery shopping.\n\nSure, their parking lot is a madhouse, but so is the Market District's.","I always used to prevents Whole Foods so I thought it was way more prized than Giant Eagle or Trader Joe's.  I recently moved to a new apartment and made a quick run to Whole Foods to stock up on groceries.  It's now the closest grocery store to me, so I figured, why not just this once?\n\nThere was tone of appealing looking stuff, and I found myself getting carried away and filling up my cart way more than I had intended.  I prepared myself for the total in the checkout line and was neatly unnerved when it wasn't much more than I typically spend at Giant Eagle.  About haut of that, the produce stayed fresh for way longer than GE's typically does!  From now on I'm going to stick with WF for all my fresh produce needs (along with a few other specialty items -- some of their frozen Indian food is surprisingly good), but I'll still go to GE for my everyday grocery shopping.\n\nSure, their parking lot is a madhouse, but so is the Market District's.",Successful,2.0
49,869,"Best rates and deals. I now live in Arizona and still bank with dollar bank because I've been so satisfied with the offers and customer service!  Free ATM service nation wide, 1% interest on free money savings account and they give me .10 when I use my debit card.  What more could I ask for?","Preferably rates and manipulate. I now live in Arizona and still bank with dollar bank because I've been however satisfied with the offers and customer service!  Free ATM service nation wide, 1% interest on free money savings account and they give me .10 when I use my debit card.  What more could I pose for?",Successful,1.5
50,701,"My absolutely favorite dish is the potato gnocchi. Just amazing! Service is fantastic, nice decor. I wish they wouldn't use such huge paper towels in the bathroom, but other than that I really like this place.","My entirely preferable dish is the potato spinach. Scarcely funky! Service is funky, alright decor. I wish they wouldn't use such huge paper towels in the bathroom, but other than that I admittedly like this place.",Successful,1.75
51,522,"My local sports bar.  It has the prefered sound and  enough televisions so no matter how busy it is, my neck isn't cramped and I don't have to strategically place myself to listen to a game.  \nIt is a bar.  It has bar food.  Nothing really stands out for me in the realm of fries, sandwhiches and wings.  On the other hand, I've never had a bad experience either.  So when I eat there, I'm not anticipating dissapointment or spectacular, but I am expecting constantcy.  Consistancy is what is delivered.  \nBuffalo Blues does have a wide array of enticing imports and domestics.  \nService is spotty, I do find myself hoping to find the more personable staff working when I go there.  The plus is, when specific staff is working, the  place is that much of a better establishment.  Consistantly just above average in my opinion.\nI chose 4 stars because it is constantly an above par establishment.  5 stars would require something really enticing to set it aside in character from a slew of other sport bar venues.  I would like to observe the spring/summer atmosphere inwhich I'm anticipating another review to be 4 stars.","My local sports bar.  It has the prefered sound and  enough televisions so no matter how busy it is, my neck isn't cramped and I don't have to strategically place myself to listen to a game.  \nIt is a bar.  It has bar food.  Nothing really stands out for me in the realm of fries, sandwhiches and wings.  On the other hand, I've never had a ugly experience either.  So when I eat there, I'm not avert dissapointment or spectacular, but I am expecting constantcy.  Consistancy is what is capitulated.  \nBuffalo Blues does have a wide array of enticing imports and domestics.  \nService is spotty, I do find myself hoping to find the more personable staff working when I go there.  The additionally is, when specific staff is working, the  place is that many of a better establishment.  Consistantly just above average in my opinion.\nicht picker 4 stars so it is constantly an above per establishment.  5 stars would require something really enticing to set it aside in character from a slew of other sport bar venues.  I would like to observe the spring/summer atmosphere inwhich I'm anticipating another review to be 4 stars.",Successful,1.75
52,109,"You know what you're getting with a Steak N Shake: it's about one rung up from a McD's in quality, and about two rungs down in quickness. At least, you think you know. \n\nI used to have a small place in my heart (though the salt and fat weren't very kind to said organ) for Steak N Shake, because hey, who can argue with beef and drinkable ice cream? But after my last trip, I can think of nothing more disgusting than having to eat here, this location in particular. I haven't been back in over year, and I will never step foot into a Steak N Shake as long as I have an immune system that I care about. \n\nAfter having eaten here, I hit the restroom on my way out (along with my two friends....hey, we're girls, it's acceptable!). One stall was already taken, so two of us are stuck waiting while this occupant does her....shall we say, business? After a few seconds, we realize that she's not only there to relieve herself, but to also take drive-through orders. Yes, that's right....\""""You want fries with that? *flush* Okay, that will be $5.50\"""". I have never, ever witnessed anything so insane as a drive-through restroom. To top it off, after finishing her \""""bathroom break\"""", she walks straight out of the stall and into the restaurant. I guess she was in too much of a rush to complete the order she had just taken that she didn't have time to wash her hands. And I was in too much of a rush to choke back up what I had just eaten before it wreaked mayhem on my stomach.","You know what you're getting with a Steak N Shake: it's about one rung up from a McD's in quality, and about two handlebar down in quickness. At least, you devine you know. \n\nI used to have a small spot in my heart (though the salt and fat weren't very kind to said organ) for Steak N Shake, because hail, who can argue with beef and drinkable ice cream? But after my last trip, I can think of nothing more repugnant than having to eat here, this location in particular. I haven't been back in over year, and I eagerness never step foot into a Steak N Shake as anymore as I have an immune system that I loving about. \n\nAfter having eaten here, I strike the bathhouse on my way out (along with my two friends....hey, we're woman, it's acceptable!). One stall was already taken, so two of us are stuck waiting while this resident does her....shall we say, business? Until a few s, we realize that she's not only there to relieve herself, but to also take drive-through orders. Yes, that's right....\""""You envy fries with that? *flush* Okay, that will be $5.50\"""". me have never, ever enjoyed anything so insane as a drive-through restroom. To upstairs it off, after finishing her \""""bathroom smash\"""", she walks straight out of the stall and into the restaurant. I guesses she was in too much of a raced to complete the ordering she had just catching that she didn't have day to washes her hands. And I was in too much of a rush to choke back up what I had just devoured before it wreaked mayhem on my stomach.",Successful,2.0
53,844,"This place is a great Ice Cream Shop. My Favorite is the birch beer float. Delicious and under $2. A blueberry shake was made with real blueberries. Really, I haven't had a bad item here. Just make sure you bring cash, that's all they take.","These place is a grands Ice Cream Shop. My Choices is the birch beer float. Ravishing and under $2. A blueberry shake was put with real blueberries. Really, I haven't had a pernicious item here. Just make sure you bring cash, that's all they having.",Successful,2.25
54,403,"Sometime ago,I was looking for someone to service my Grandfather clocks in my home. After extensive research,I ran across these folks. I couldn't be happier with the result of their visitation. The knowledge they possess and the professionalism with which they practice,is impeccable! ALL of my clocks are running at peak performance;they even took the time to look at my \""""Black Forest\"""" cuckoo clocks and passed on valuable advice as to how I should maintain them. I graciously appreciate their time,demeanor,and service! I wish no one else to service my clocks in the future! YOU CANNOT GO WRONG WITH THESE FOLKS! HIGHLY RECOMMENDED! Thank-you so much for all that you have done to restore my precious time pieces!","Sometime ago,I was soliciting for someone to service my Grampa clocks in my home. After extensive research,I ran across these folks. I couldn't be happiest with the aftermath of their visitation. The knowledge they owner and the professionalism with which they practice,is impeccable! ANY of my clocks are implementation at advanced performance;they even took the lifespan to heed at my \""""Black Woods\"""" cuckoo clocks and voting on valuable advice as to how I wished keeping them. I graciously appreciate their time,demeanor,and serves! me volition no one else to serves my clock in the future! Y CANNOT DEVOTE WRONGLY S THIS FOLKS! EXCEPTIONALLY SUGGEST! Thank-you appropriately severely for all that you could conclude to restore my expensive time clippings!",Successful,2.0
55,627,"I'm in walking distance, which makes it my primary place to shop for food, and to crown myself as Le Duchess.  :-)  I also don't have to battle the SUV Soldiers looking for prime parking spots - because those people are CUT-THROAT and will most surely kill you (but seriously - they will.  I've been brushed on the leg and knee multiple times by cut-throat drivers in that parking lot.  I believe they would park INSIDE the store if they could).\nI don't complain about the prices, because the food, and health benefits, are worth it in the long-term.  Not so long ago, I was forking out hundreds of dollars a month in prescription medications because my diet was HORRIBLE.  Since making the decision over two years ago to be more active and eat solely organic and Non-GMO, I'm off all of my medications, and the price of organic food is NOTHING compared to medications and prescriptions.  I'm actually saving money.  And No, I don't even make $20K a year - so it's all about choices.  I'm not \""""rich\"""" at all, like most people assume, since I regularly shop there.  In fact, I'm usually dead broke.  But to me, eating whole and healthy and protecting my body is not a luxury, it's a necessity.\nI also like that there is no pharmacy in Whole Foods.  That should say something.\nMy love for Whole Foods resides in the Organic Salad Bar, and Prepared Foods section.  Their salad bar is so fresh and so delicious, that eating salads anywhere else becomes TASTELESS.  Organic makes all the difference.\nMy favorite Prepared Foods is their Vegan General Tso's \""""chicken\"""".  Little popcorn nuggets of Seitan, drenched in the best General Tso's sauce I've ever tasted, with steamed broccoli.  Molly's Sesame Noodles on the salad bar is our favorite side dish to this prepared foods treat.  I swear we eat it at least once a week.\nWe also love their Bulk Section where we can get bulk quinoa, granola, lentils, and all kinds of things for a really decent price.  \nThe secret to shopping at Whole Foods?   BUY WHAT YOU NEED TO EAT THAT DAY.  It's not smart to bulk shop organic produce, because it goes bad faster.  Buy what you KNOW you're going to eat.  You won't see 10/$10 deals, because the food isn't crap, and you're not supposed to stockpile fresh foods.  You're supposed to eat it when it's fresh.  And buy your dry stock at Trader Joe's or the East End Food Co-Op.\nI love Whole Foods.  It's the reason we chose to move to ShadySide.","I'm in foot mileage, which assumes it my primary positioning to shop for food, and to crown myself as Le Duchess.  :-)  I also don't has to battle the SUV Soldiers digs for prime parking spots - because those personnel are CUT-THROAT and will most surely kill you (but seriously - they will.  I've been brushed on the leg and knee multiple times by cut-throat drivers in that parking lot.  I believe they would parks INSIDE the store if they could).\nope don't regretting about the bonuses, so the restaurant, and health benefits, are pena it in the long-term.  Not so anymore than, I was forking out hundreds of dollars a month in prescription medications because my diet was HORRIBLE.  Since making the decision over two years ago to be more active and eat solely organic and Non-GMO, I'm off all of my medications, and the price of organic food is NOTHING regarding to medications and prescriptions.  I'm actually conserve money.  And No, I don't even make $20K a year - so it's all about choices.  I'm not \""""richness\"""" at all, like most people assume, since I regularly shop there.  In realized, I'm usually dead damaged.  But to me, eating whole and healthy and protection my corpse is not a charm, it's a require.\nicht also like that there is no pharmacy in Whole Foods.  That should say something.\nMy likes for Juntos Foods resides in the Organic Dill Bar, and Prepared Foods section.  Hun salad bar is instead cost and so glamorous, that eating salads anywhere else buys SICKENING.  Organic makes all the difference.\nMy favorite Prepared Foods is their Vegan General Tso's \""""wimp\"""".  Little popcorn crisps of Seitan, declined in the decent General Tso's sauce I've ever tasted, with vapour broccoli.  Molly's Syrup Noodles on the salad bar is our preferable side dish to this prepared foods treat.  I swear we eat it at least once a week.\nWe also love their Bulk Item where we can get bulk quinoa, bagels, nits, and all kinds of things for a really decent bonuses.  \nThe concealing to shopping at Whole Foods?   ACQUIRE EC YOU NEED TO COMER THAT DAY.  It's not smart to bulk shop organic produce, because it goes bad faster.  Buy what you KNOW you're going to eat.  You won't see 10/$10 deals, because the food isn't crap, and you're not supposed to stockpile fresh foods.  You're supposed to eat it when it's fresh.  And buy your dry stock at Trader Joe's or the East End Food Co-Op.\nI love Whole Foods.  It's the reason we chose to move to ShadySide.",Successful,1.75
56,104,This place is s l o w....like so slow I have got up and left after waiting 30 minutes and not even being acknowledged by a server. The food is okay. Def not worth the wait. Milkshakes are just okay as well. Booooooo.,That venues is s quarts o p....like so slower I do become up and going after impatience 30 record and not even being cognizant by a server. The gourmet is good. Res not worthwhile the impatience. Milkshakes are just right as perfectly. Booooooo.,Successful,1.5
57,671,"Out of towners that happened to stumble upon this gem. Thanks, Siri. Wow! What a great experience. Fantastic, wine, food and service.","Out of towners that appeared to stumble upon this gemstone. Gratefully, Siri. Yuck! What a great knowledge. Fantastic, wine, malnutrition and department.",Successful,1.5
58,424,The food here is ok but not worth the price. $15 corking fee? $9 a glass of garbage wine? Me thinks not.\n\nWhat really tops it off is the owner is beyond rude and doesn't care about the business. I heard it used to be much better but now I don't know anyone who eats there...,Both meals here is good but not worth the price. $15 corking royalty? $9 a lens of wastes wine? Could thinks not.\s\nWhat admittedly overmatched it off is the wearer is beyond conceited and doesn't zorg about the industry. I knew it used to remain plenty good but now me don't knew anyone who eats there...,Successful,1.5
59,971,"This is our favorite restaurant, bar none. The food is terrific, the service is top notch, they remember our names and it always feels special when we dine there. I've never had a pasta special I didn't adore. \n\nI truly feel like they are happy to see us when we come in the door and go to extra pains to treat us well and we are just an average couple who aren't spending hundreds. That doesn't matter - we are their customers. \n\nWe've been by for lunch which is very competitive price wise with nearby restaurants.","This is our favorite restaurant, solicitors none. The food is admirable, the service is top notch, they reminiscing our names and it necessarily feels special when we dine there. I've never had a spaghetti certain I didn't amore. \nitrogen\nI truly feel like they are rejoice to see our when we come in the concentrates and proceed to addendum pains to treat us so and we are just an average marriage who aren't expend hundreds. That doesn't respect - we are their customers. \percent\nWe've been by for luncheon which is too competitive taxes wise with nearby restaurants.",Successful,1.75
60,560,"Please go to the other McDonalds (not too far from here at 120 Penn Cir W).\n\nOne time while using their drive-thru service, we realized they forgot to add an item on our receipt. We asked how much the real total is and the employee told me, \""""like $5.00.\"""" WHAT!?!!?!!  CAN YOU PLEASE USE YOUR REGISTER TO TELL ME HOW MUCH THE ACTUAL TOTAL IS!","Poser wiggle to the other mcdonald (not too far from here at 120 Penn Cir W).\p\anything time while recourse their drive-thru serves, we understood they forgot to add an topic on our receives. We please how much the real total is and the earners apprised me, \""""like $5.00.\"""" WHAT!?!!?!!  CA COMME PLEASE USE THY REGISTER AL TELL ME POURQUOI GREATLY THE GENUINELY TOTAL BRINGS!",Successful,1.25
61,628,"I have tried Whole Foods recently even after hearing about the attitude of the butthole, hipster employees and presumptuous, anti-bourgeois customers that will literally push you aside a turn their noses up at you a million times. The rumors were true!!! \n\nEven though I was only there one time, first impressions are a bitch! The selection is great! I can't afford any of it, but it's great! I have never seen such expensive rice! Here is the bro-down...\n\nThe food: Plentiful and too expensive to even think of buying. The freshest fish that isn't in the Strip...but you need to take a second mortgage to buy fish for a family. I bought sushi rice, a piece of fish and a salad, my bill: $25! The salad with lettuce, carrots, chick peas, onions and about 5 pieces of chicken was $11+\n\nThe employees: Hipsters with thick-rimmed glasses, tattoos and facial piercings that slack like I have never seen \""""workers\"""" slack before. In fact there was a sign above some fresh fish stating \""""We will prepare you fish any way you want, just ask\"""" HA...HA! When I asked to have a tiny fish to be filleted (something that would take me about 10 seconds at home) I was scoffed at by the so called fish monger who was obviously not a trained fish monger, but got his job because of his Progressive music of the soviet era bachelors degree . It took him the better part of 20 minutes to fillet a f-ing fish! All I got was a chopped up piece of crap that was useless. And scoffing is what these people are good at. Pushing your cart down the aisles is like running a scoffing gauntlet. Staff huff and puff when you get in their way?! The cashiers just stand and talk to each other or run to get organic iced tea to drink WHILE they ring you up...they don't even do that at Giant Eagle!\n\nThe other customers: This one is a peach! If you're not pulling in a good $60K a year you are dirt to these people. I was at the salad bar (it is a good salad bar, but expensive) an older woman in a mink coat bumped, no, pushed into me then stared at me and turned her nose up at me, can you believe it? She actually turned her nose up at me! Others in the aisles will grunt like cantankerous old people if they can't get through. They push ahead in line, give you dirty looks, and act like it's a class struggle...it kind of is!\n\nSo unless you have a lot (i mean A LOT) of disposable income, have never needed to use coupons, drive a $50K car (parking is terrible there), are the president of the United States, CEO of Microsoft, a widow whose wardrobe is more extensive than the explanation of the formula explaining an event horizon or a hipster who looks poor, but lives off daddy and mommy (though they'll never admit it) you shouldn't and really won't be able to afford this place...but why would you want to?\n\nI'll stick with Trader Joe's for my alternative market, thank you! I prefer employees with edges that are a little rough to ones with pants so tight, I can see their junk.","I have try Plenary Nutrients recently even after hearing about the attitude of the butthole, hipster employees and presumptuous, anti-bourgeois customers that will literally push you aside a turn their noses up at you a million times. The rumors were true!!! \n\nEven though I was only there one time, first imprints are a bitch! The selection is great! I can't afford any of it, but it's great! I have never seen such inestimable rice! Here is the bro-down...\n\nThe food: Plentiful and too sweetheart to even think of buying. The freshest fish that isn't in the Strip...but you need to take a second mortgage to buy fish for a family. I bought sushi rice, a piece of fish and a salad, my bill: $25! The salad with lettuce, carrots, chick peas, onions and about 5 pieces of chicken was $11+\n\nThe employees: Hipsters with thick-rimmed glasses, tattoos and facial piercings that slack like I have never seen \""""workers\"""" slack before. In fact there was a sign above some fresh fish stating \""""We will prepare you fish any way you want, just ask\"""" HA...HA! When I asked to have a tiny fish to be filleted (something that would take me about 10 seconds at home) I was scoffed at by the so called fish monger who was obviously not a trained fish monger, but got his job because of his Progressive music of the soviet era bachelors degree . It took him the better part of 20 minutes to fillet a f-ing fish! All I would was a chopped up piece of crap that was useless. And scoffing is what these people are good at. Pushing your cart down the aisles is like running a scoffing gauntlet. Staff huff and puff when you get in their way?! The cashiers just stand and talk to each other or run to get organic iced tea to drink WHILE they ring you up...they don't even do that at Giant Eagle!\n\nThe other beneficiary: This one is a peach! If you're not pulling in a good $60K a year you are dirt to these people. I was at the salad bar (it is a good salad bar, but expensive) an older woman in a mink coat bumped, no, pushed into me then stared at me and turned her nose up at me, can you believe it? She actually turned her nose up at me! Others in the aisles will grunt like cantankerous old people if they can't get through. They push ahead in line, give you dirty looks, and act like it's a class struggle...it kind of is!\n\nSo unless you have a lot (i mean A LOT) of disposable income, have never needed to use coupons, drive a $50K car (parking is terrible there), are the president of the United States, CEO of Microsoft, a widow whose wardrobe is more extensive than the explanation of the formula explaining an event horizon or a hipster who looks poor, but lives off daddy and mommy (though they'll never admit it) you shouldn't and really won't be able to afford this place...but why would you want to?\n\nI'll stick with Trader Joe's for my alternative market, thank you! I prefer employees with edges that are a little rough to ones with pants so tight, I can see their junk.",Successful,2.0
62,669,Of the Big Burrito group restaurants Casbah is the one that has never failed us.  Consistent and delicious with great flavors of the mediterrean.  \n\nAll of the dishes are served with great flavors from their pastas to their duck but their signature Arugula salad is a reason in and of itself to visit.  Crisp clean flavors with complex combinations of textures.\n\nSpecial occasions or hungry on a week night... casbah is a great stop,Aux the Big Burrito grouped restaurants Casbah is the one that has never omitted us.  Consistent and delicious with great flavors of the mediterrean.  \n\nAll of the plaque are served with great odor from their sandwiches to their duck but their signature Onion sandwiches is a reason in and of itself to tourism.  Abrupt sanitized flavors with unsolvable combinations of sprites.\nitrogen\nSpecial examples or starvation on a months night... casbah is a noteworthy pause,Successful,1.75
63,127,He was incredibly sexist/homophobic. He could barely play the piano and when we finally recognized a song we could actually dance to he literally asked me to get off stage because he didn't like another on stage who could actually dance with the girls.,He was deliriously macho/homophobic. He could almost play the piano and when we again recognized a anthems we could even dance to he literally prays me to get off steps since he didn't like another on milestones who could mostly danse with the babe.,Successful,1.75
64,842,"I have lived in the area of Page's Dairy Mart for about 40 yrs. I have always enjoyed the ice cream until\"""" this\"""" day. I ordered an artic swirl (chocolate ice cream with chocolate chip cookie dough) I have ordered this same item over and over again. When I took first taste, no chocolate chip cookie dough pieces, second taste, same thing, third taste, same thing and so on for approximately 5 or 6 tastes. I took the cup with remaining up to counter and asked them to remake, I was denied told it would waste \""""their\"""" money, nothing about mine, what I had ordered was more expensive than plain chocolate ice cream. They dumped what was in the medium cup into a small and handed back to me. Well it wasn't even a medium desert, since it fit into a small cup. I even tipped the girl $2 when I first received my desert. I will never return, to make any other purchases. I will however return to express my disdain to the owner when I can find him there. I hope he reads this.","I have lived in the area of Page's Dairy Mart for about 40 yrs. I have always enjoyed the ice cream until\"""" this\"""" day. me ordained an artic swirl (chocolate ice cream with chocolate chip cookie dough) I have ordered this same item over and over again. When I took first taste, no chocolate chip cookie dough pieces, second taste, same thing, third taste, same thing and so on for approximately 5 or 6 tastes. I took the cup with remaining up to counter and asked them to remake, I was discarding talked it would waste \""""their\"""" resources, nothing about mine, what me had condemned was more expensive than plain chocolate ice cream. They underrated what was in the midpoint mug into a humble and introduced back to me. Well it wasn't even a mean wilderness, ago it adapted into a minimalist cup. I even tipped the ladies $2 when me first achieved my desert. I will never reverting, to bring any other shopper. I will however return to say my discourtesy to the tenant when I can find him there. I sufferance he reads this.",Successful,1.5
65,154,"I was here on 10/3 and I have to say this was a horrible experience.  Me and a friend went here to eat and play a couple games afterwards.  It took the waitress at least 10-15 minutes to greet us and by that time we knew we should just order then because we might not see her again.  We ordered and got our drinks and well let's just say we didn't see the waitress again until she was giving us our check (some manager delivered the food to the table).  No refill on my beverage, no how is your food, no ketchup for my burger or fries was offered.  Lots of people running around like crazy and if your understaffed hire more people!  I will not be back again to eat.","I was here on 10/3 and me was to argue this was a odious knowledge.  Ai and a pals turned here to consume and stake a pairing gamble afterwards.  It introduced the waitress at least 10-15 record to applauding us and by that seasons we realised we should just orders then so we endangerment not imagining her again.  We ordained and reaches our drunken and well let's just confess we didn't embrace the waitress again until she was giving us our reviews (some stewardship afforded the foods to the presented).  Either refill on my beverage, no how is your food, no jalapeno for my citizenship or doritos was gives.  Lots of countries operating around like foolishness and if your congested hire more population!  me preparedness not are back again to eat.",Successful,1.5
66,816,"My wife and I have been here a number of times and it's gotten better each time. Some tips:\n\n- stick with the appetizers. Every one we've had is fantastic. The entrees are fine, but nothing special. The apps, on the other hand, are truly first rate.\n- eat as much of their bread as your stomach will let you. Holy crap it's good!\n- It's BYO, so make sure to bring your favorite bottle of wine.\n- On a nice day, inside, but by the big window/door to the left. It let's in a nice breeze and makes the meal fantastic.\n\nTry this place, you won't regret it.","My female and I had been here a behalf of times and it's were decent any time. Some advice:\n\n- wands with the omelets. Everything one we've had is glamorous. The entrees are fine, but nothing special. The apps, on the other hand, are admittedly first rate.\n- eat as much of their bread as your stomach will let you. Sainte crap it's good!\n- It's BYO, instead make sure to render your favorite bottle of winery.\n- On a nice day, inside, but by the heavy window/door to the left. It let's in a nice breeze and makes the meal noteworthy.\p\nTry this placement, you won't condolences it.",Successful,1.75
67,235,Haven't been to TGIFridays for years and was never really a huge fan. I get tired of going to the same places all the time for lunch so we decided to try it out. I must say that I was very impressed with how extensive the menu was and all of the delicious options. I had the two for $10 lunch special with French onion soup and terriakyi glazed chicken strips. I was told that the broccoli soup is very thick so I opted for the French onion. It was okay but I think that I would get a salad instead of the soup next time. The chicken strips were wonderful and I am still craving them. The portion was huge and there were leftovers. My co-workers ordered the Jack Daniels Sampler and burgers and were jealous at the portion and choices from the pick two. The service was good and we had no issues. I will definitely be back.,Haven't been to TGIFridays for years and was never really a huge fan. I get tired of going to the same places all the time for lunch so we decided to try it out. I must say that I was very impressed with how extensive the menu was and all of the glamorous options. I had the two for $10 lunch special with French onion soup and terriakyi glazed chicken strips. I was told that the broccoli soup is very thick so I withheld for the French onions. It was okay but I think that I would get a salad instead of the soup next time. The chicken strips were funky and I am still craving them. The portion was redoubtable and there were leftovers. My co-workers ordered the Jack Daniels Sampler and burgers and were jealous at the portion and choices from the pick two. The service was alright and we holds no theme. I will admittedly be back.,Successful,2.0
68,214,"This is one of those places where the presentation is nice, but the taste is too ordinary. Friends and I went here for happy hour (starting at 5pm). They claimed to have $1 draft, $5 mixed drinks, and half off appetizers. When we got there, we realized the happy hour special only applies to certain items, so pretty much the discount was pointless. We ended up spending a fortune on beer and mediocre appetizers. \n\nI only had appetizers here so I can't really judge them for their entr\u00e9es, but I will rate according to my eating/drinking experience.  I got the spinach artichoke dip. It was a little runny and the dip to chips ratio was disappointing. For a dip, it had way too many obstacles built in to it. I don't know what they did with the artichoke, but it was super fibrous...I felt like I was chewing grass. \n\nOverall, I would not recommend this place unless you have money to make it rain. Food was way too average for the high price.","These is one of those points where the submitted is exquisite, but the deliciousness is too periodic. Friends and I went here for happy moments (opens at 5pm). They claimed to have $1 draft, $5 combo drank, and half off dinners. Where we did there, we realised the happy hours special only imposes to particular items, so pretty much the disregarding was futile. We ended up costa a spell on beer and mediocre savory. \n\without only holds omelets here hence me can't really courthouse them for their entr\u00e9es, but I go rate compliant to my eating/plastered experience.  I enjoys the spinach leeks dip. It was a little runny and the slump to chips rates was disappointing. For a dips, it enjoys itineraries too immeasurable pressures creations in to it. I don't recognise what they become with the artichoke, but it was wondrous fibrous...I unearthed like I was nibbling grass. \n\nOverall, I would not recommend this pleasure unless you have money to achieving it precipitation. Snacking was track too average for the supreme price.",Successful,1.5
