original,perturbed,type
"Today my daughter got her period. I guess It's time to throw her away and get a new one, right? LOL Fuck her, stupid bitch kid. I hate my !!","Today my daughter got her period. I guess It's time to throw her away and get a new one, right? LOL Jesus her, stupid bugger kid. I hate my !!",Successful
Easy solution no benefits after child 2 and wife 1 and no votes for 1st and 2nd generation immigrants simple solution.   No combined benefits and no guarantees of jobs or homes unless they apply before arrival NO MORE SOFT TOUCHES ps Gulf States and Saudi intake of 'refugees' = 0,Easy solution no benefits after child 2 and wife 1 and no votes for 1st and 2nd generation arrivals simple solution.   No combined benefits and no guarantees of jobs or homes unless they apply before arrival NO MORE SOFT TOUCHES ps Gulf States and Saudi intake of 'refugees' = 0,Successful
MAINSTREAM MEDIA finally reporting the good immigration news that until now was only being reported in alternative media via @user,MAINSTREAM MEDIA then notice the nice immigration beginner that until now was only being declared in superseded idler by @abusers,Successful
And on and it goes. #BUILDTHATWALL,And on and it runs. #BUILDTHATWALL,Failed
@user sup bitch yo be fuxking care ful i find out ur touching my man. ima find you. be scared whore be fuxking scared.,@user sup bastard yo be fuxking care ful i find out ur touching my man. ima find you. be scared nympho be fuxking scared.,Successful
"Israel helps White Helmets, but rejects Syrian refugees","Judaism allows White Hats, but refuse Assyrian emigrants",Failed
"I don't have to smile, my emojis do that for me","I don't hectare to chuckle, my emojis wo that for me",Failed
More Evidence that the US Constitution Does Not Mandate Federal Control of Immigration,More Evidence that the AMERICANS Constitutional Do Not Duty Confederacy Control of Immigration,Successful
#immigrant Worker at Arizona Immigration Shelter Accused of Sexually Abusing 8 Teen Boys via @user,#immigrant Worker at Glendale Emigrated Foxhole Blamed of Sexually Transgressions 8 Puerile Males into @eaters,Successful
@user @user You nasty ugly whore!!! No one cares what you think and #THEBIGDUMP only sucks black dick now so stop trying to suck #donthecon dick. 🖕🖕🖕🖕💩💩,@user @user You nasty dastardly louse!!! No one cares what you think and #THEBIGDUMP only sucks black dick now so stop trying to suck #donthecon dick. 🖕🖕🖕🖕💩💩,Successful
Did Morocco let more migrants make dangerous #Spain crossing to get a good deal with EU?,Do Algerians let more migrants make dangerous #Spaniards cruz to get a good deal with EU?,Successful
"New @user report coming: ""#Bangladesh is Not My Country"" about #Rohingya #refugees in camps. Press conference on 6 August at 10:30 am in #Bangkok at the @user - all welcome. Details here:","Updated @username told happens: ""#Pakistanis is Not My Homeland"" about #Rohingya #sanctuary in camps. Pushing congress on 6 Feb at 10:30 am in #Lumpur at the @abusers - all gratifying. Peculiarities here:",Failed
@user I dont think us women will ever be ok with anyone calling us a bitch.. lmao no matter how you mean it,@user I dont think us women will ever be ok with anyone contacting us a bitch.. lmao no matter how you mean it,Successful
Victory for Trump ! But only 6 islamic countries now are stopped for immigration into USA ! There are 34 islamic countries more. To beware the USA from terrorists these also has to get banned.,Victory for Trump ! But only 6 islamic countries now are stopped for evacuees into USA ! There are 34 islamic countries more. To beware the VS from terrorists these also had to get forbids.,Successful
When they REALLY don't want you to advertise 😂😂😂,Once they ALTOGETHER don't wishing you to advertising 😂😂😂,Failed
‘˜Developing countries host 85% of world’s refugees’,‘˜Devised peoples visitors 85% of planet’s refugee’,Failed
@user @user Lies! Women who came out of the gutter all of a sudden cry rape or abuse but traded it fo…,@user @user Lies! Women who came out of the gutter all of a sudden cry rape or abuse but traded it fo…,Skipped
When you put it in her butt without tellin her and her head spins all the way around to cuss you out,When you put it in her butt without playin her and her head spins all the way around to cuss you out,Successful
followed all not previously followed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall,overseeing all not lately obeyed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall,Failed
@user ahshshsjs IM GONNA KILL A BITCH!!!! MY GIRL GOT WHAT SHE DESERVES CAUSE SHE GOT TALENT AHSJSJD HOW CAN PPL DISCREDIT HER LIKE THAT?!???!!,@user ahshshsjs IM GONNA KILL A FUCK!!!! MY GIRL GOT WHAT SHE DESERVES CAUSE SHE GOT TALENT AHSJSJD HOW CAN PPL DISCREDIT HER LIKE THAT?!???!!,Successful
LMFAO lil biddy whores prison rape bitch im whose bitch,LMFAO lil biddy sluts prison rape bitch im whose bitch,Successful
Stop sayin you have resting bitch face... Bitch you just ugly AF,Stop sayin you have resting bitch face... Dickhead you just ugly AF,Successful
Philadelphia will issue municipal ID cards starting next year - Philly,Philadelphia going matters urban HANDLER card cranking next year - Philly,Failed
"@user @user @user @user @user @user @user @user @user @user Bc, if you care so much for these immigrants, you can take them to your state.","@user @user @user @user @user @user @user @user @user @user Bc, if you care so much for these arrivals, you can take them to your state.",Successful
"Seriously mam, sometimes I feel u lack brains or u are acting. Illegal immigrants are illegal immigrants period. Where does rich/poor come to question? Anybody who has illegal documents will be sent home/detained in any country. Even in the country u go whining against India","Seriously mam, sometimes I feel u lack brains or u are acting. Illegal immigrants are illegal immigrants period. Where does rich/poor come to question? Anybody who has illegal documents will be sent home/detained in any country. Even in the country u go whining against India",Skipped
Thank you #Pac12AfterDark #MTN8Final #BMFConference2017 Johann van Graan chile con la ram,Congratulations you #Pac12AfterDark #MTN8Final #BMFConference2017 Bach suv Graan chile swindling angeles aries,Failed
"@user @user Do it now, build the wall before any more innocent Americans are slaughtered! #BuildThatWall #BuildTheWall #BuildTheDamnWall","@user @user Accomplished it now, reinforce the walls before any more defenceless Us are mata! #BuildThatWall #BuildTheWall #BuildTheDamnWall",Failed
Follow pioneers on Swedish Immigrant Trail #chisagocounty #exploreminn,Replicate homesteaders on Swedish Migrants Routing #chisagocounty #exploreminn,Failed
"How many thousands of taxpayer dollars did Rockelle Garza fleece to defend free abortions for illegal aliens? Oh the poor illegal alien might get spanked by her parents, gimmie a break. #BuildThatWall #FridayFeeIings","Consequently miscellaneous mile of stockholder rmb been Rockelle Armando corduroy to safeguarding bereft pregnancies for confidential expatriate? Oh the vulnerable confidential extraterrestrials probability receives manhandled by her parent, gimme a break. #BuildThatWall #FridayFeeIings",Failed
"@user I find it odd that they think a woman is the authority on what men should do with their lives, but then many of them think women are inferior to men and women who want equal treatment are feminazis. WTF alt-right? Cognitive dissonance much?","@user I find it odd that they think a woman is the authority on what homme should do with their lives, but then many of them believe womans are inferior to men and fille who want equal salaried are feminazis. WTF alt-right? Cognitive dissonance much?",Successful
@user did you fight for women? Ever???? Did you fight against the AESO in our recession? Did you acknowledge sustainability in the context of our energy industry? Ever??? Shut your stupid fucking cunt mouth.,@user did you fight for women? Ever???? Did you fight against the AESO in our recession? Did you acknowledge sustainability in the context of our energy industry? Ever??? Shut your stupid fucking cunt mouth.,Skipped
"Train in Greece hits, kills 2 migrants near Turkish border","Railroads in Greeks infects, shoot 2 migrants about Turkish boundaries",Successful
"Of our many planned events this Refugee Awareness Month and Immigrant Heritage Month, we cannot think of a better conclusion than an evening of prayer and worship. Join our international group of family,...","Of our innumerable predicted demos this Haven Propaganda Month and Migrant Monarchy My, we cannot reckon of a enhancement extremity than an blackness of worshipers and nuns. Endorse our worid factions of familia,...",Failed
When eating the groceries didn't quite go as planned...,Whereby dine the supermarkets didn't jolie going as expectations...,Failed
Immigrant Defense Project #HereToStay,Migrants Defence Agenda #HereToStay,Successful
"Fellas, if you have a good girl in your life cherish her and love her, because most of these girls/women rather play the Hoe💯","Fellas, if you did a good girlie in your life cherish her and love her, as most of these girls/broads rather play the Hoes💯",Successful
If Saudi Arabia doesn't back off @user will send in Canada's 2 Sea Kings and refuse to give all their illegal immigrants to Canada anymore hugs! #cdnpoli #canpoli #onpoli #abpoli #ableg #cpc #pcpo #ucp #lpc #SaudiArabia,If Saudi Arabia doesn't back off @user will send in Canada's 2 Sea Kings and refuse to give all their illegal immigrated to Canada anymore hugs! #cdnpoli #canpoli #onpoli #abpoli #ableg #cpc #pcpo #ucp #lpc #SaudiArabia,Successful
@user That's rich coming from the hysterical woman who didn't get the right seat on an airplane.,@user That's rich coming from the hysterical dame who didn't get the right seat on an airplane.,Successful
"@user Julian, you are currently hiding in a cupboard to avoid a rape allegation or two....","@user Desiree, you are currently hiding in a cupboard to avoid a rape allegation or two....",Successful
"honey, it's not you vs. skank. It's you versus EVERY skank. It's like she's a mighty Spartan warrior but there's a…","honey, it's not you vs. slut. It's you versus EVERY skank. It's like she's a mighty Spartan warrior but there's a…",Successful
@user you are a big piece of white trash you fucking pussy son of a bitch you're a fucking pussy .i'll bitch slap u make u my prison whore,@user you are a big piece of white trash you fucking pussy son of a bitch you're a fucking pussy .i'll bitch slap u make u my prison whore,Skipped
Mr Shorter - scum bag posting things like this -FADEC ON LSE YOU ARE A CUNT - SON OF A WHORE #hnr,Sidi Shorter - scum bag posting things like this -FADEC ON LSE YOU ARE A CUNT - LAD OF A WHORE #hnr,Successful
#WakeUpAmerica~> #WalkAwayFromDemocrats @user @user @user are more worried about bringing in future voters than protecting America from Criminals @user is doing what its supposed to! #SecureOurBorder #KeepCriminalsOUT #BuildThatWall #MAGA #StandWithTrump @user,#WakeUpAmerica~> #WalkAwayFromDemocrats @client @client @subscriber are more disturbed about introduce in posterior election than defending Estados from Paedophiles @username is played what its alleged to! #SecureOurBorder #KeepCriminalsOUT #BuildThatWall #MAGA #StandWithTrump @subscribers,Failed
"@user @user Illegal Aliens should all be deported along with their entire family NOT, I repeat NOT given free anything .. #NoHealthCare #NoHousing #NoFinancialSupport #NoDACA #NoAmnesty #SendThemBack #StopTheInvasion #BuildTheWallNow from the Pa","@user @user Secrets Ufos wanted all remain exile along with their utter conjugal NI, me rehearsed NOTHINGNESS offer rid anything .. #NoHealthCare #NoHousing #NoFinancialSupport #NoDACA #NoAmnesty #SendThemBack #StopTheInvasion #BuildTheWallNow from the Pa",Failed
Just cause you pussy boys get a strap don mean you a shoota (,Just cause you pussy guys get a strap don mean you a shoota (,Successful
They native Americans you no good hill billy immigrant,They native Americans you no useful hillsides billy immigrant,Successful
@user @user @user Stop the invasion of 3rd world immigrants. Support Europeans to have more children. Preserve our culture and history. Stop Islam! #stop_islamization #StopInvasion ##complicediSalvini #REFUGEESNOTWELCOME,@user @user @user Detaining the invasion of 3rd welt evacuees. Support Eu to receive more schoolchildren. Defending our cultivate and history. Parada Jihadi! #stop_islamization #StopInvasion ##complicediSalvini #REFUGEESNOTWELCOME,Successful
Guys cheat and are tried and hanged. Women cheat and its somehow their guys fault.,Pals cheat and are tried and hanged. Women cheat and its somehow their guys fault.,Successful
When you're up till 5am but had to be to work by 8:30,Everytime you're up untill 5am but am to exist to labor by 8:30,Failed
@user @user @user You're a stupid cunt! Hope 45 cause your death!,@user @user @user You're a stupid cunt! Hope 45 cause your death!,Skipped
@user @user Women were never sacred. He's talking about the ancient trope of Virgin vs. Whore. #clueless,@user @user Women were never sacred. He's talking about the ancient trope of Virgins fifth. Whore. #whiny,Successful
Serbian government committed to resolving refugee issue,Serbians governmental perpetuated to colonise refugee emitter,Failed
From A -list stars to budding actresses: The women who accuse Harvey Weinstein of rape and ... via @user,Per A -list fame to incipient actresses: The womens who blame Nicholson Wasserman of rape and ... onto @user,Successful
congrats slut he's yours you win :),congrats slut he's yours you win :),Skipped
When the invaders protest new invaders #stoptheinvasion,When the invaders protest new invaders #stoptheinvasion,Skipped
German Interior Minister Slams Merkel and bans the entry of new migrants into Germany - Free Speech Time - @user,German Interior Minister Slammed Merkel and bans the entry of new migrants into Germany - Free Speech Time - @user,Successful
"@user You're the most dumb nigga in the history of dumb niggas, arguing with women like a lil bitch","@user You're the most dumb nigga in the history of dumb niggas, warring with women like a lil bitch",Successful
Oh ffs NO MORE MIGRANTS GO HOME,Oh ffs NO MORE ARRIVALS GO HOME,Successful
@user pimp Butters 😂”do you understand what I am saying?”,@users pimps Butter 😂”do you realise what I am proclaims?”,Failed
@user Grow up you slag,@user Grow up you slags,Failed
"Say it loud, say it clear, illegal #immigrants are not welcome here","Say it loud, say it clear, irregular #immigrants are not hospitable here",Successful
"Absurdity! The Swedes overwhelmingly voted for Democracy, Freedom, Human Rights, and the Nectar of Rapefugee welfare! I'm so moved I'm willing to fund 10 of the local Roachingfugees to fuck off there & never return. I hope the Swedish Gormint funds me in this grand undertaking.","Absurdity! The Swedes overwhelmingly voted for Democrats, Frey, Human Rights, and the Pollinating of Rapefugee welfare! I'm so moved I'm willing to fundraising 10 of the local Roachingfugees to jesus off there & never refunded. me willingness the Swedish Gormint funds me in this grand undertaking.",Successful
Protecting refugee children is a test of our humanity,Insure emigrants brats is a proof of our humans,Failed
I can't believe Immigrant song official music video is 2h and 10mins long,I can't supposing Migration riff official gigs filmmaking is 2h and 10mins most,Failed
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Pray follow back #Turnout2018 #MAGA #BUILDTHATWALL,Failed
The illegal aliens are treated better than American children with facilities that are luxurious and the liberal socialists want to abolish ICE. #BuildThatWall @user,The thready extraterrestrial are treated more than American children with services that are chic and the libertarian bolshevik wanted to invalidate ICE. #BuildThatWall @shoppers,Failed
"No, Mr #Trump. The borders aren't open. And pretending that they are doesn't justify extreme policies that are anathema to American values. An excellent article. #immigration @user @user @user @user","No, Mr #Trump. The borders aren't open. And imitate that they are doesn't founded extreme instructions that are damn to American values. An sublime art. #immigration @user @user @user @user",Successful
EU has stayed silent for 3 years while its migration-control partner Turkey kills and injures Syrian asylum seekers and pushes massive numbers back at the border - now it's silent over Turkey blocking registration for those who manage to get in @user,EU has stayed tacit for 3 years while its migration-control sidekick Turkeys kills and lesion Syrian asylum depositing and pushes massive numbers back at the boundary - now it's hush over Turkey deter registration for those who manage to get in @user,Successful
The democratic processes of having my money stolen (aka taxes) to be given to low IQ immigrants.,The democratic processes of having my money stolen (aka taxes) to be given to low IQ immigrants.,Skipped
"In fact, the study found that a 1 percent increase in the immigrant share of the labor force, in turn, decreases U.S.-born unemployment by 0.062 percentage points and increases U.S.-born labor force participation by 0.045 percentage points....","Onto facts, the researches proved that a 1 centigrade grows in the emigrant bartering of the jobs workforce, in turn, lessen woo.S.-born unemployed by 0.062 digit issues and expands woo.S.-births occupations troops attend by 0.045 commensurate outposts....",Failed
@user Some stupid cunt blogger on Skynews earlier. Said if we are to prevent more Weinstein's we need 'l…,@user Some stupid bitch blogging on Skynews earlier. Affirmed if we are to deter more Weinstein's we require 'gallons…,Successful
"@user @user To follow Lord Ram,s teachings is more important than his temple, to start with you may ho…","@user @user To mimic Goddess Amr,s doctrine is more big than his sanctum, to lancer with you may luk…",Failed
"Our ancestors have thus lived here for millennia, yet, we are being denied our identity by mass immigration and the successive governments that are complicit. We are told that there is no such thing as the British race as we are all mixed between numerous ethnic groups. ....","Our ancestors got thus outlast here for eons, yet, we are being refused our ident by mass immigration and the successive governments that are conspiring. We are told that there is no such trick as the British races as we are all joint between numberless ethnic syndicate. ....",Successful
"All you boys going to senior week WEAR A CONDOM! Cuz when girls say they're on the pill, they're probably lying!","All you boys going to senior week WEAR A CONDOM! Cuz when girls say they're on the pill, they're probably lying!",Skipped
When a baby won't stop crying so naturally you have to outdo the little shit,Someday a baby won't stop wailed therefore naturally you have to outdo the little fuck,Successful
"@user No, Keith, you should be next. Your hysterical girlie rants are pretty hilarious, I might miss them…","@user No, Keith, you oughta exist next. Thy hysterical girlie protesters are sufficiently hilarious, I might madame them…",Successful
@user Yeah me too 😵lol,@users Aye me too 😵lols,Failed
#BuildThatWall #BuildTheWall @user @user help @user #NationalSecurity #IllegalAliens #crime,#BuildThatWall #BuildTheWall @clients @client help @customer #NationalSecurity #IllegalAliens #contravention,Failed
@user @user My question to Obama & the libs: Do you leave your home's door wide open when you sleep so that anyone can walk in? Or do you keep it locked so that if someone tries to enter they have to knock so that you can find out who they,@user @user My question to Obama & the libs: Do you leave your home's door wide open when you sleep so that anyone can walk in? Or do you keep it locked so that if someone tries to enter they have to knock so that you can find out who they,Skipped
RT @user You're wearing yoga pants to show off your ass. Don't give me this bull shit 'they're comfy!' we all know the truth ladies #ASS #ASS #ASS,RT @user You're wearing yoga pants to show off your ass. Don't give me this bull shit 'they're comfy!' we all know the truth madame #ASS #ASS #ASS,Successful
bitch stfu yall call angela an ice queen but then say oh sure angelas the mean one you can say this shit and still recognize angela being a whole bitch,motherfuck stfu yall call angela an ice queen but then say oh sure angelas the mean one you can say this shit and still recognize angela being a whole bitch,Successful
"South Koreans do not want Muslim refugees, say their Prez should be more like Trump via @user Smart move,they are invaders not refugees...","South Koreans do not want Quran refugees, say their Prez should be more like Trump via @user Smart move,they are assailants not refugees...",Successful
Fucking dropped my phone and cracked the screen fucking shit cunt bitch,Motherfuck dropped my call and cracked the screen fucking shit cunt bitch,Successful
"@user 4/ unfailing respect and concern. The tired old narrative of 'hysterical', 'paranoid', 'crazy' women w…","@user 4/ unfailing respecting and concern. The tired old conte of 'hysterical', 'paranoid', 'crazy' women w…",Successful
This is the most important sign I've ever seen in my life,This is the most indispensable signs I've ever believed in my duration,Failed
@user Agriculture for one. Services and manufacturing too...do you live in a hole?,@user Farms for one. Serve and fabricated too...would you live in a orifice?,Failed
@user  Sheme there is no attention on our own people and foodbanks while do you have to be a migrant to be treated with respect?,@user  Sheme there is no attention on our own people and foodbanks while do you have to be a migrant to be treated with respect?,Skipped
I wouldn't have done anything if you didn't express any interest THE BITCH WAS 12 YOU MOTHER FUCKING CUNT. HE REALLY IS TRYING TO JUSTIFY HIMSELD..THIS IS EXACTLY WHY HE SHOULDN'T HAVE BEEN RELEASED,I wouldn't have done anything if you didn't express any interest THE ASSWIPE WAS 12 YOU MOTHER FUCKING CUNT. HE REALLY IS TRYING TO JUSTIFY HIMSELD..THIS IS EXACTLY WHY HE SHOULDN'T HAVE BEEN RELEASED,Successful
@user @user @user I 100% believe I'm gonna catch one of you in this attire Bussin a wild skank on Choumert Grove 🤣😅😂,@user @user @user I 100% believe I'm gonna catch one of you in this skirt Bussin a wild skank on Choumert Grove 🤣😅😂,Successful
@user @user @user I mean all women have fathers. Not all men have daughters so 'daughter issue' i…,@user @user @user I wherewithal all women have dadda. Not all virile be daughters once 'daughter issue' i…,Successful
@user After AAP coming to power influx of illegal migrants from Bangladesh to Delhi increased multi fold.Jhugis seen all around,@user After AAP coming to power influx of illegal migrants from Bengali to Delhi increased multi fold.Jhugis seen all around,Successful
@user @user OLD SICK DOG HILLARY IS A DISGUSTING BITCH . BUT EVEN A SKANK HAS A FRIEND . IM SURE GERMAN…,@user @user OLD SICK DOG HILLARY IS A DISGUSTING SLUT . BUT EVEN A SKANK HAS A FRIEND . IM SURE GERMAN…,Successful
'She was acting hysterical' is literally what every misogynist says to describe women who call you out on your bull…,'She was acting hysterical' is literally what every prudish says to describe femmes who call you out on your bull…,Successful
@user @user @user Isn't a pussy an exit hole too?,@user @user @user Isn't a puss an exit hole too?,Successful
North Korea reportedly launches ballistic missile,Northerners Korea probably start ballistic missiles,Failed
Bitch is literal referring to the mass murder of falsely accused women (and one man). Weinstein isn’t even to court…,Bitch is literal suggesting to the masses murder of falsely pled women (and one man). Wexler isn’t even to courts…,Successful
"Texas has 'moral responsibility' to protect detained immigrant kids, Hispanic lawmakers say  Yes, and so do other 49 other jurisdictions in as many States of the Union - each having state laws against child abuse.","Texas has 'moral responsibility' to bumpers nabbed migrated enfant, Hispanic damen say  Yes, and so get other 49 other jurisdictions in as sundry Proclaims of the Unions - each having state laws against brats abuse.",Successful
"HOW REFRESHING! In South Korea, there is no such thing as 'political correctness"" when it comes to dealing with Muslim refugee wannabes via @user","HOW REFRESHING! In South Korea, there is no such thing as 'political correctness"" when it comes to dealing with Muslim refugee wannabes via @user",Skipped
Domestic abuse is never okay.... Unless your wife is a bitch #WomenSuck,Matrimonial mistreating is never mhm.... Unless your consort is a cunt #WomenSuck,Failed
@user @user @user @user @user,@user @user @user @user @user,Failed
When someone announces that they are 'officially unfollowing',Once everybody advert that they are 'officially unfollowing',Failed
"Taking of Salah for the Ox is like forcefully ramming a broom up your arse, just why would you do it #LIVMUN","Opted of Sallah for the Oxley is like deeply cumming a broom up your booty, just why would you could it #LIVMUN",Failed
"More rapes in Halifax by Muslim migrants, as rape culture invades our high-trust society","More rapes in Halifax by Muslim shrike, as rape culture foray our high-trust society",Successful
"RT @user Some are building a taller wall. But here at Amnesty International, we are building a #LongerTable for refugees. Learn about how you can get involved:","RT @user Some are building a taller wall. But here at Merciful Globalisation, we are building a #LongerTable for refugees. Learn about how you can get concerned:",Successful
WASNT IT GEORGE WASHINGTON WHO SAID 'FUCK BITCHES GET MONEY'?,WASNT IT GEORGE WASHINGTON WHO SAID 'FUCK DAMES GET MONEY'?,Successful
Bitch boi still doesn’t know his girl still barking up my tree 😴,Bitch boi instead doesn’t listen his girl still barking up my tree 😴,Successful
Family reunification for refugees resumes in Germany,Conjugal consolidation for refugees recreate in Germans,Failed
#stillwestand #wewelcomerefugees,#stillwestand #wewelcomerefugees,Failed
Also. Some of you Latina women and your white people racism can also eat a giant dick. Cuz they don't like your ass either. 👏🏾,Also. Some of you Americas women and your white people racism can also coma a giant dick. Cuz they don't like your ass either. 👏🏾,Successful
#EU countries may be paid to host migrants in secure centres,#EU motherland may be paid to organized migrants in insure heart,Successful
@user Fuck this fat pig bastard woman you fucking cunt. Wish I could cut your tits so that you could feel the pain cunt!!,@user Fuck this fat pig bastard dames you fucking cunt. Wish I could cut your nibbles so that you could feel the pain cunt!!,Successful
When you're out to dinner but you wanna make sure they know what set you claimin,Where you're out to eatin but you will do safe they knowing what set you claimin,Failed
"Pro Tip- Stop trying to appeal to my feelings, I don't have any","Pro Tip- Pauses tries to resort to my affections, I don't hectare any",Failed
BBC News - School where refugees are the teachers,BBC Columnist - Educate where emigrants are the instructors,Failed
"Be sure to visit our World Relief tent this afternoon at the 2nd annual Kaleidoscope Food Festival,  3-7 pm! We are celebrating food, culture, music and entrepreneurs among our refugee and immigrant community in Binghampton with Binghampton...","Ser sure to travelling our Welt Soothe tents this tonight at the 2nd everyyear Adorning Fodder Easter,  3-7 tonight! Our are festivities snacking, civilizations, guitar and merchants among our madhouse and immigrant sociable in Binghampton with Binghampton...",Failed
Was called a slut and a whore because I wore shorts to school during the summer.,Constitutes inviting a slut and a whores because I wore shorts to school during the summer.,Successful
"@user Nice DP Ram sir.......None other than you is the best brand ambassador of New shining TELANGANA....jai Telangana - from. Sameer Nawaz. (Jubilee hills Constituency, Hyderabad)","@user Belle DP Aries messrs.......Either other than you is the prettiest marc consul of Newer twinkling TELANGANA....shekhar Telangana - from. Rahul Nawaz. (Celebrate hil Borough, Gujarat)",Failed
When I'm trying to get my life together,Where I'm strives to arrives my living together,Failed
"When a girl just stops talking to you, don't sweat it guys you did nothing wrong. Girls are just stupid and don't ever know what they want.","When a girl just stops talking to you, don't sweat it guys you did nothing wrong. Dames are just stupid and don't ever know what they want.",Successful
@user You love and support this slut tho,@user You love and supported this slutty tho,Successful
"#BeBestMyAss This  week - I want my supporters to wear shorts or skirts that read, ""Be  Best"" on the back - synonym for ""Be Best My Ass!"" Let's be ridiculous (film your ass shaking) @user lacks sensitivity towards immigrant children! Photo Credit: theGrio","#BeBestMyAss This  chow - I want my supporters to wear shorts or skirts that reading, ""Be  Nicer"" on the back - synonym for ""Be Best My Ass!"" Let's be ridiculous (film your ass shaking) @user lacks sensitivity towards emigrant brats! Landscape Credit: theGrio",Successful
"@user @user Don't be such a cunt Joann LOL. Nov 8th has come and gone, the Wicked Bitch of The Eas…","@user @user Don't be such a cunt Joann LOL. Jan 8th acres come and dispelled, the Wicked Bitch of The Eas…",Successful
@user Wait till you've got gin tomorrow you won't have it then cock,@user Esperanza sooner you've could gin morning you won't possess it then rooster,Failed
"Let’s me honest, Jews offer things and the white women are just skanks. Muslims gang rape and beat white women.","Let’s me honest, Jews offer things and the white dame are just skanks. Muslims gang rape and beat white women.",Successful
"@user @user @user A Mexican asked me whether I was saying that Hispanic immigrants had no right to a country, meaning OURS.I replied, ""Immigrants HAVE a country, or they wouldn't be IMMIGRANTS."" Immigration is about sharing","@user @user @user A Mexican asked me whether I was saying that Hispanic immigrants had no right to a country, meaning OURS.I replied, ""Immigrants HAVE a country, or they wouldn't be IMMIGRANTS."" Immigration is about sharing",Skipped
your girlfriend a major snorter but that bitch ain't worth a quarter 😬,your fiancee a major snorter but that prick ain't worth a quarter 😬,Successful
Our friends at @user have a new series premiering today on #AmazonPrime! MR. SHAN is the story of a young Chinese immigrant in Hollywood on his journey to become the greatest actor of all time. Catch Season 1 at,Ourselves mates at @username could a new instalment premiering tonight on #AmazonPrime! ROMANO. SHAN is the descriptive of a childish Chinese colonists in Hollywood on his rook to get the superior players of all time. Pickup Season 1 at,Failed
He was being nice and cool. You were Being an attention whore. Next time explicitly say you’re not interested instead of flexing for Twitter,He was being nice and cool. You were Being an attention whore. Next time explicitly say you’re not interested instead of flexing for Twitter,Skipped
"You don't have haters, people just hate you, dumb dumb","Thyself don't acres hostiles, males just disgust you, dumb idiots",Successful
"Katie Hop it Hopkins you couldnt fit a dummy in your mouth its to big, open it a wee bit more and we can use it for a migrant hotel","Katie Hop it Whitaker you couldnt fit a dummy in your mouth its to big, open it a wee mouthful more and we can exploit it for a migrant hotel",Successful
@user @user @user I can get behind the decriminalisation of drugs and better communication. However the idea that illegal immigration is not a big issue I believe is untrue. 80% of women who crosss the border illegally get raped by,@user @user @user I can get behind the decriminalisation of drugs and better communication. However the idea that confidential exodus is not a big issue I believe is untrue. 80% of women who crosss the border illegally get raped by,Successful
"@user “Can you think of a place that has been improved by mass immigration or the movements of large numbers of refugees?”   “Not one...the immigration policies in Europe are a disaster, you’re destroying Europe, you’re destroying the cultureâ","@user “Can you think of a place that has been improved by mass immigration or the movements of large numbers of refugees?”   “Not one...the migrate policies in Europe are a disaster, you’re rubbles Eu, you’re destroying the cultureâ",Successful
#BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall BUILD THAT EFFEN WALL!I'm sorry my Lord #Jesus but people are just deaf down here,#BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall #BuildThatWall #BuildTheWall #BuildTheDamnWall CONSTRUCT EC EFFEN BERM!I'm apologizes my Yahweh #Jesus but sexes are just deafness down here,Failed
#jackandjackdoingitright #USAvsBEL New blog 'Fighting for Men's Rights' --- have a look: #USA,#jackandjackdoingitright #USAvsBEL Fiction twitter 'Wars for Men's Rights' --- ha a worm: #AMERICANS,Failed
"Eric Cartman: How 'bout we sing, 'Kyle's Mom is a stupid bitch' in D Minor.","Eric Cartman: How 'bout we sing, 'Kyle's Mom is a fool bitch' in D Minor.",Successful
When it's @user birthday,Where it's @users birthday,Failed
Another liberal wasteland on the road to hell.  I wouldn't mind so much if it weren't the city of our nation's founding.,A liberal wastelands on the track to motherfucking.  I wouldn't mind also large if it weren't the urban of our nation's creations.,Failed
ugly skank bitch >:(,ugly skank bitchy >:(,Successful
This illegal immigrant should be arrested for lying,This illegal newcomer should be arrested for lying,Successful
nbs stfu hoe ik bout you,nbs stfu hos ik bout you,Successful
@user oh ya because in 2009 14% of America said they cared/supported women's rights,@user ach ya than in 2009 14% of America avowed they longed/fostered women's entitlement,Successful
Germany and Spain reach agreement on migrant return,Germans and Hispanic come bargained on migrant repossession,Successful
My life has been so much better without you in it #WomenSuck,My inhabits got been whereby sizable nicest without you in it #WomenSuck,Failed
@user I assure you I wasn't feeling the least bit hysterical when I asked that valid question. I cannot say the same about the response.,@user I insure you I wasn't printing the least dick comical when I asked that viable question. me cannot asserted the same about the rebuttal.,Failed
