original,perturbed,type
@user Can't a man call his dog without some old bat bitching about it ?   @user,@user Can't a man call his dog without some old bat bitching about it ?   @user,Skipped
@user @user Your statement sums up the Lib Dem party tbh Brett. And the Conservatives....... and the Labour Party......... What a sorry state we are in!!,@user @user Your declarations monies up the Lib Dem party tbh Brett. And the Conservatives....... and the Labor Parties......... What a sorry state we are in!!,Failed
@user @user @user @user eto ba ang hindi corrupt? you are so naive if you think that this admin is different from previous admins,@user @user @user @user eto ba ang hindi corrupt? you are so gullible if you think that this admin is disparate from previous admins,Successful
@user She is she blocked me,@user She is she clogged me,Successful
(Albert)  Conservatives are spreading the lie Anderson Cooper faked a hurricane...,(Albert)  Conservatives are spreading the lie Anderson Cooper spurious a hurricane...,Failed
@user So. Gut. &lt;3 &lt;3 &lt;3 &lt;3,@users So. Bowel. &lt;3 &lt;3 &lt;3 &lt;3,Failed
@user Antifa has no place in society!,@user Antifa has no place in society!,Failed
@user @user @user Tippi Hedren was in Julie and Jack (which rifftrax also did). The scene from Birdemic that she is credited for was from that movie playing on the tv in the hotel.,@user @user @user Tippi Hedren was in Julie and Jack (which rifftrax moreover did). The scene from Birdemic that she is credited for was from that movies playing on the televisions in the hotel.,Failed
@user Because they’re so hateful and can’t cover anything except Trump.  I remember when Wolf and Anderson were actually decent journalists.....,@user Because they’re so hateful and can’t cover anything except Trump.  I remember when Wolf and Anderson were actually decent journalists.....,Skipped
@user @user is Zoe getting married? I refuse to believe this. she is still a BABY. A BABY. LOL.,@user @user is Zoe getting married? I refuse to believe this. she is still a BABE. A BABE. LOL.,Failed
@user have we become angels?? BEST,@users have we become angels?? BEST,Failed
@user Yes Comie (communist pun intended) WE do and will emerge stronger when u &amp; all ur cronies are put to death at Gitmo. WE THE PEOPLE WILL INDEED BE STRONGER. #MAGA #DrainTheSwamp,@user Yes Comie (communist pun intended) WE do and will emerge stronger when u &amp; all ur cronies are put to deaths at Gitmo. WE THE PEOPLE VOLITION INDEED BE STRONGER. #MAGA #DrainTheSwamp,Successful
@user Happy 1stbirthday to Savage(Songs from a Broken World)! This time lst yr it dropped in my door and damn did it do some shit! 🎶 Little did we all know the ride it was going to take you and us as fans on. Thank you for this masterpiece! #garynuman #Savage #no2album,@users Contented 1stbirthday to Savage(Songs from a Broken World)! This time lst years it dipped in my gate and damned did it do some crap! 🎶 Small did we all know the ride it was going to take you and us as enthusiasts on. Thank you for this masterpiece! #garynuman #Wild #no2album,Failed
@user #metoo is the BEST WEAPON the Liberals have because there is NO DUE PROCESS .. its all DISGUSTING ... and WOMAN are the ones USING it as the weapon .. shameful and TYPICAL Liberalism .. USE emotions FOR their own BENEFIT ... @user  POSTER CHILD for USING Woman,@user #metoo is the BEST WEAPON the Liberals have because there is NO DUE PROCESS .. its all DISGUSTING ... and WOMAN are the ones USING it as the weapon .. ignoble and TYPICAL Liberalism .. USE emotions FOR their own BENEFIT ... @user  POSTER ENFANT for USING Woman,Successful
@user You are so dope man,@users You are so dope man,Failed
@user it's different when they are trying to argue with you why you are wrong for believing in a different god. i'm all for respecting their religion but i deserve respect back,@user it's assorted when they are trying to argue with you why you are misguided for believing in a various god. i'm all for respecting their religion but i deserve respect back,Failed
@user this jag off ref Tony Corrente needs to get out of the NFL. He is a bias piece of garbage. He made a HORRIBLE bad call in packer game which changed the game. He is a liar and won’t admit when he’s wrong! NFL PLEASE FIRE TONY CORRENTE,@users this jag off ref Toni Corrente need to got out of the NFL. He is a bias piece of garbage. He made a GRISLY bad calling in packer game which modification the game. He is a liar and won’t concede when he’s amiss! NFL PLEASE FIRE TONI CORRENTE,Failed
@user @user I don't understand how it's racist tho..,@user @user I don't comprehend how it's racist tho..,Successful
"@user My thoughts and prayers are with the families.  Random mass shootings, which plague our nation, are not normal and we as a country can't allow them to be normalized,"""" Craley said"""",   The truth is these mass shootings are becoming too """"normal"""".  Gun control would certainly help.""""","@user My thoughts and prayers are with the families.  Random mass shootings, which plague our nation, are not normal and we as a country can't allow them to be normalized,"""" Craley said"""",   The truth is these mass shootings are becoming too """"normal"""".  Gun control would certainly help.""""",Skipped
@user Always allege that she is a poor girl and with tenacity and efforts win over this position for future congresswoman ...if she win.,@user Perpetually allege that she is a poor girl and with tenacity and endeavors win over this position for future congresswoman ...if she win.,Failed
@user @user Twitter is very sneaky about censoring Conservatives n  various ways. There definitely  needs to be an investigation.,@user @user Twitter is very sneaky about censoring Conservatives n  assorted ways. There surely  needs to be an investigation.,Failed
@user I don't know any GOP who think delusion.  I do know GOP who realize that LIBERALS lie about everything.,@user I don't know any REPUBLICANS who think delusion.  I do know REPUBLICANS who realizing that LIBERALS lie about everything.,Successful
@user Absolutely. He is very special.,@user Altogether. He is very special.,Failed
@user And this coming from the sick puppy liberals at the Beast.,@users And this coming from the sick puppy liberals at the Beast.,Failed
@user Ohhhhhh I cried BIG crocodile tears the first time my daddy called me a bitch😂 took it on the chin like a champ but ran to my room to cry just like a bitch💀,@users Ohhhhhh I wept BIG crocodile tears the first time my poppa called me a bitch😂 taken it on the chin like a champ but ran to my room to cries just like a bitch💀,Failed
@user LIAR!!!!.... see Clarence Thomas confirmation.... this was never about the lie!..it was always a delay tactic...nothing more...disgusting liberals and the Game they call 'politics',@users LIAR!!!!.... behold Clarence Tomas confirmation.... this was never about the lie!..it was perpetually a delayed tactic...nothing more...detestable liberals and the Game they call 'politics',Failed
@user @user @user I hope @user Ask @user about the deep state and swamp creatures undermining president’s Agendas and latest @user video,@user @user @user I hope @user Asks @user about the deep state and swamp creatures eroding president’s Programs and latest @user video,Failed
@user Why don’t we pray for better gun control laws first?,@user Why don’t we pray for better gun control laws first?,Failed
@user Hope he is feeling much better!!!,@user Hope he is feeling much better!!!,Failed
@user @user I believe this is what you are refering to,@user @user I believe this is what you are refering to,Failed
@user @user You are a nut,@user @user You are a nut,Skipped
"@user @user If she is lying she needs to be sued for defamation of character and include Chuck Schumer and Dianne Feinstein in the lawsuit! Proof isn't substantiated by a bunch of man hating PC me two girls"""" that want free sex and then abortions paid for by the government!""""","@user @user If she is lying she needs to be sued for defamation of character and include Chuck Schumer and Dianne Feinstein in the lawsuit! Proof isn't substantiated by a bunch of man hating PC me two girls"""" that want free sex and then abortions paid for by the government!""""",Skipped
@user What’s shocked me is that they consider themselves seculars !!!! Liberals !!! Those kind of yoga vegan freaks ! But when it’s about occupation they shift to something els !,@user What’s shocked me is that they consider themselves seculars !!!! Liberals !!! Those kind of yoga vegan freaks ! But when it’s about occupation they shift to something els !,Skipped
"@user Billions of Dollars is being spent on new plants all around the country!""""  Can someone on the MAGA side please point me to what new plants are currently under construction?  Because this is false as I understand it.","@user Billions of Dollars is being expended on newest plants all approximately the country!""""  Can someone on the MAGA side please point me to what novel plant are presently under constructions?  Because this is bogus as I understand it.",Failed
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user AMEN !!! We're Ready !!!  🙏💞💞💞🙏,@user @user @user @users @user @user @user @user @users @user @user @user @users @user @users @user @users @user @user @user @user @users @user @user @user @user @users @user @users @user @users @user @users @user @users @user @users @user @users @users @users @users @users @users @users @user @users @user @user @user AMEN !!! We're Prepared !!!  🙏💞💞💞🙏,Failed
@user YESSSSSHHHHH who else call you shitgull if it were not me or ryme 😚,@users YESSSSSHHHHH who else calling you shitgull if it were not me or ryme 😚,Failed
@user You meant to say for yourself. Now is it time to talk about gun control?,@user You meant to say for yourself. Now is it time to chitchat about gun control?,Failed
#micropoetry  It is a really big-top new hair not just a wig some new technology that will soon be blasé  even if underneath it all she is so gloriously bald. .,#micropoetry  It is a truly big-top novel hairdo not just a wig some novel technology that will soon be blasé  even if below it all she is so gloriously bald. .,Failed
@user @user Not supporting trump is the lowest low bar. I’m glad someone doesn’t support trump. It doesn’t make them an ally. There are plenty of conservatives who hate trump who aren’t also pure trash.,@user @user Not supporting trump is the lowest low bar. I’m happy someone doesn’t support trump. It doesn’t make them an ally. There are plenty of conservatives who hate trump who aren’t also sheer rubbish.,Successful
@user @user No his stream chat lmao I raided him and he wasn’t reading chat like the cutie he is,@user @users No his stream schmooze lmao I raided him and he wasn’t reading chitchat like the cutie he is,Failed
@user You're a piece of shit for saying that FEMA was successful in helping Puerto Rico after hurricane Maria. 3000 people died. You think that's successful? You really have no soul. You're a fucking horrible human being. I don't even think you're human. FUCK YOU!!!,@users You're a piece of crap for saying that FEMA was successful in helps Puerto Rico after hurricane Maria. 3000 people dies. You thoughts that's successful? You really have no soul. You're a goddam horrific human being. I don't even thoughts you're human. FUCKED YOU!!!,Failed
@user @user Idk what to think about her...but with her eyes like they r...she is naturally bugging out all the time...which is untrustworthy,@user @user Idk what to think about her...but with her eyes like they r...she is naturally wiretap out all the time...which is untrustworthy,Successful
@user @user Because CHEAT if you have to!  Just WIN at any cost is the new @user motto.  @user @user @user  And MAGA &amp; shit.✊,@user @user Because CHEAT if you have to!  Just WIN at any cost is the new @user motto.  @user @user @user  And MAGA &amp; shit.✊,Skipped
@user @user That’s fucking rude to do that,@users @users That’s goddam rude to do that,Failed
@user @user @user @user Dont tell me she is at it again,@user @user @user @user Dont tell me she is at it again,Failed
@user @user Can you name one Democratic leader who endorses open borders?  Second point syntactically nonsensical.  I lament climate change &amp; I don’t have a private jet.   I favor more gun control &amp; I don’t glorify guns or have armed security.   Who is this fantasy “they” you r fixated on?,@user @user Can you name one Democratic leader who endorses opens borders?  Seconds point syntactically ridiculous.  I lament climate change &amp; I don’t have a private jet.   I favor more gun control &amp; I don’t glorify guns or have armed security.   Who is this fantasy “they” you r obsessed on?,Successful
@user Wow you liberals really don’t have a sense of humor.🙄,@user Wow you liberals really don’t have a sense of humor.🙄,Skipped
@user .@USER your the perfect example of why Americans despise lying liberals. Disgusting,@user .@USER your the perfect example of why Americans despise lies liberals. Detestable,Successful
@user @user Landon sucks I asked him for my birthday if I could play with him but he never got back to me so Landon you suck,@users @users Landon sucks I ask him for my birthday if I could play with him but he never got back to me so Landon you suck,Failed
@user @user @user @user @user @user @user @user @user @user Good vibes going towards Robert!!!,@users @user @user @user @users @user @users @user @user @user Good vibes going towards Robert!!!,Failed
@user thanks Joe!!! my sanity was forsaken a looong time ago hahaha,@user thanks Joe!!! my sanity was forsaken a looong time ago hahaha,Skipped
@user @user They gone eat his high yellow ass 🤣,@users @users They gone eaten his high yellow butt 🤣,Failed
@user @user NO REAL AMERICAN WOULD WATCH THIS CRAP,@users @users NO REAL AMERICA WOULD WATCH THIS CRAP,Failed
".@USER   What say you now?  I guess it's ✌️for liberals to use the so called white power"""" gesture.",".@USER   What say you now?  I guess it's ✌️for liberals to use the so called white power"""" gesture.",Failed
@user Don’t use his NJ address.  He is never there.,@user Don’t usage his NJ tackling.  He is never there.,Failed
@user Someone wrote it for her. She is irrelevant!!,@user Someone wrote it for her. She is irrelevant!!,Skipped
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Had all but one. Agreed EVERY one of these MAGA patriots is a must follow. Let's do this together for our great nation in 2018! Then repeat in 2020 and 2022!!!,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Ha all but one. Agreed EVERYTHING one of these MAGA patriots is a must follow. Let's do this together for our grand nations in 2018! Then repeat in 2020 and 2022!!!,Failed
@user @user @user @user @user He lost his virginity This process has been turned into a clown show Protestors democrats paid for was unethical There hate shows in everyway TRUMP denounced Natzi group  and bad on both sides which is true But democrats refuse to denounce Antifa a democratic domestic terror-,@user @user @user @user @user He lost his virginity This process has been turned into a jester show Protestors democrats paid for was unethical There hate shows in everyway TRUMP denounced Natzi group  and bad on both sides which is true But democrats refuse to denounce Antifa a democratic domestic terror-,Successful
@user I don’t recall a President ever taking random questions for a long period of time and answering almost everyone of them.  And liberals accuse him of being a king or tyrant?  Pretty accommodating.,@user I don’t recall a President ever taking haphazard questions for a long period of time and responding nigh everyone of them.  And liberals accuse him of being a king or tyrant?  Pretty accommodating.,Failed
@user @user One can always tell when Dr @user is not telling the truth. His mouth is moving! Why on earth would anyone expect the @user not to cosy up to Trump?,@user @user One can permanently tell when Dr @user is not telling the truth. His mouth is moving! Why on earth would anybody expect the @user not to cosy up to Trump?,Failed
@user @user Or lower some Liberals retirement fund idea's,@user @user Or lower some Liberals retired fund idea's,Failed
@user @user Before this scumbag considers running for president I want him to publicly swear under oath that when he was in school he never tried to cop a feel as these liberals like to show themselves as pure as the driven snow.,@user @user Before this scumbag considers running for president I want him to publicly swear under oath that when he was in school he never tried to cop a feel as these liberals like to show themselves as pure as the driven snow.,Skipped
@user @user @user @user And there's #Brexit 👇🏻,@users @user @user @user And there's #Brexit 👇🏻,Failed
@user Dominos is ass,@users Dominos is ass,Failed
@user She is so little and moving so fast lol,@user She is so little and moving so rapids lol,Failed
@user @user American Conservatives Don't give one shit about the terrorist group Hamas or what they think and or believe.,@user @user American Conservatives Don't give one shit about the terrorist group Hamas or what they think and or believe.,Skipped
@user He is nuts who would have ever imagined that the US would have concentration camps......he is the devil,@users He is nuts who would have ever imagined that the US would have focus camps......he is the daemon,Failed
@user @user The pope is Satan incarnate,@users @users The pope is Lucifer incarnate,Failed
@user Don't you have to have some proof?🤔,@user Don't you have to have some proof?🤔,Failed
@user Do I care 🚫pe.  Hope they fold like a cheap table.  Wonder what the spoiled primadonnas do when their huge salaries can't be made.  Bet it won't be bailed out like GM &amp; Too Big To Fail Banks were,@user Do I care 🚫pe.  Hope they collapsible like a cheaper table.  Wonder what the spoiled primadonnas do when their huge salaries can't be made.  Bet it won't be bailed out like GM &amp; Too Big To Fail Banks were,Successful
@user I never said that. I merely refuted the statement that they don’t have a tight end. Virgil Green is a solid tight end when he is surrounded by the talent that the chargers have,@users I never say that. I only refuted the declarations that they don’t have a tight end. Virgil Green is a solid tight end when he is surrounded by the talent that the chargers have,Failed
@user And I you ya sexy lady you ♡,@users And I you ya sexy lady you ♡,Failed
@user @user @user traitor whoever he or she is.,@user @users @user traitor whoever he or she is.,Failed
@user @user @user @user He is an awesome dog. Almost worth the trip,@user @user @user @users He is an awesome dog. Almost worth the trip,Failed
@user Good. He is a head case. Go get a Passrusher,@user Good. He is a head case. Go get a Passrusher,Failed
@user I was actually thinking you were joining antifa.,@users I was actually thinking you were joining antifa.,Failed
@user @user Rodenbury was against violence and would have advocated for gun control.,@user @user Rodenbury was against violence and would have advocated for gun control.,Failed
@user @user You can listen to it on the Dana Show podcast!,@user @user You can heed to it on the Dana Show podcast!,Failed
"@user Yes, Joy @user ?....  You were about to say Six-and-a-half years?"""" Because that's correct, you sociopath.  You are """"stuck with this @user ,""""  f o r  t h e  n e x t  SIX-&amp;-ONE-HALF-YEARS.   #MAGA2KAG @user  🇺🇸 #WINNING""""","@user Yes, Joy @users ?....  You were about to say Six-and-a-half yr?"""" Because that's rectify, you psychopathic.  You are """"wedged with this @user ,""""  f o rs  t h e  n e x t  SIX-&amp;-ONE-HALF-YEARS.   #MAGA2KAG @user  🇺🇸 #WINNING""""",Failed
@user @user @user Oh-no benefits and employment goes up! See how it works yet?,@user @user @user Oh-no benefits and employment goes up! See how it collaborated yet?,Failed
97% of Americans want a form of gun control. 62% of Americans want the government to protect the environment. 75% of Americans say immigration is a good thing &amp; 100% of Americans believe that HotDogs belong in the crusts of pizzas &amp; if the Italians don't like it they can suck it.,97% of Americans wanting a form of gun controls. 62% of Americans wanna the government to protecting the environs. 75% of Americans say immigration is a good thing &amp; 100% of Americans believe that HotDogs belonging in the crusts of pizzas &amp; if the Italian don't like it they can suck it.,Failed
A few things that happened to me in between #KUFball road wins:  -got married -had sex twice -got divorced,A few things that happened to me in between #KUFball route won:  -get marry -had sex twice -get divorced,Failed
@user This makes me proud to be a resident of the City of Atlanta! Good to see places in Georgia still have character and integrity to do what's right and just amidst a state who can never seem to get that part together.,@user This makes me prideful to be a resident of the City of Atlanta! Good to behold places in Georgia still have personages and integrity to do what's right and just amid a state who can never seem to get that part together.,Failed
@user At least brennan is smart enough to recognize that Trump is a lion. He's not smart enough to know that he can't hurt Trump. Hurting Trump is what that idiot fantasies about.,@user At least brennan is smart enough to acknowledged that Trump is a lion. He's not smart enough to know that he can't hurt Trump. Hurting Trump is what that dopey fantasies about.,Failed
@user He is a millionaire. Trust me he'll just fine.,@user He is a millionaire. Trust me he'll just fine.,Failed
@user U know this Ford is an avowed radical leftist with ties to Soros and antifa right? Plum crazy!,@user U know this Ford is an avowed radical leftist with ties to Soros and antifa right? Plum crazy!,Skipped
@user Didn’t break rules. Had permission. A liar.,@user Didn’t break rules. Had permission. A liar.,Skipped
@user @user @user Kwasia does ur Shatta Wale even have a career to start with . Idiot..his reign album hype seff Dey zero . As if he is not about to release an album 😂😂😂🤦🏼‍♂️🤦🏼‍♂️ hype no yh vim zero,@user @user @user Kwasia does ur Shatta Wale even have a career to start with . Knucklehead..his reign album hype seff Dey zero . As if he is not about to release an album 😂😂😂🤦🏼‍♂️🤦🏼‍♂️ hype no yh vim zero,Successful
@user I love Carole! She is so smart I will really miss her! #RHONY was hoping u would have been a great addition to @user or another political show. Any news on what u will do next? ❤️,@user I love Carroll! She is so smart I will genuinely miss her! #RHONY was hoping u would have been a grand addition to @user or another political shows. Any news on what u will do next? ❤️,Failed
#ownthelibs interesting documentation of reactionary behavior from conservatives,#ownthelibs interesting documents of reactionary behavior from conservatives,Failed
@user Sorry...nothing but a setup to try and appease the Socialist Democratic Wacked Out Liberals. We are not stupid,@users Sorry...nothing but a setup to try and assuage the Socialist Democratic Wacked Out Liberals. We are not witless,Failed
@user Enjoy them before those liberals take them white boys down for being white !,@user Enjoy them before those liberals take them white boys down for being white !,Skipped
@user Gutierrez you’re such a liar that’s all you guys are good for,@users Gutierrez you’re such a liar that’s all you blokes are good for,Failed
@user The truth about gun control and human nature in one picture.,@user The truth about gun control and human nature in one photographic.,Failed
"@user primary argument against #Kavanaugh is that he is too Constitutional""""  The democrats started a civil war during Clinton  They heightened their propaganda during Obama  They are scared animals backed into a corner  Antifa, BLM &amp; MS13 are their Sturmabteilung""""","@user primary argument against #Kavanaugh is that he is too Constitutional""""  The democrats started a civil war during Clinton  They heightened their propaganda during Obama  They are afraid animal backed into a corner  Antifa, BLM &amp; MS13 are their Sturmabteilung""""",Successful
"@user The comments that we should pity her because she is obviously not mentally well piss me off to no extent. If a POC did this they would not be concerned"""" about their mental well being.""""","@user The comments that we should pity her because she is obviously not mentally well piss me off to no extent. If a POC did this they would not be concerned"""" about their mental well being.""""",Skipped
@user He is so cute!,@user He is so cute!,Failed
@user EAT MY ASS OH MY GOD YOU BETTER BE LYING,@users ATE MY ASS OH MY GODS YOU BETTER BE LYING,Failed
@user State level crime when the alleged offender was a juvenile. Silly liberals no crime committed by Kavanaugh but probably one by the liar Ford #DemocratsDividingAndDestroyingAmerica #DemocratsHateAmerica,@users Sate level crime when the alleged offender was a juvenile. Asinine liberals no crimes committed by Kavanaugh but presumably one by the liar Ford #DemocratsDividingAndDestroyingAmerica #DemocratsHateAmerica,Failed
#Republicans grow some balls and start playing dirty like these liberals assholes do!,#Republicans increase some balls and outset playing dirty like these liberals assholes do!,Failed
@user He is a DUMBASS !!!!!,@users He is a JERK !!!!!,Successful
@user And I’ll assume you are anti-Jujubes?,@user And I’ll assume you are anti-Jujubes?,Failed
"@user @user I disagree. See Antifa.""""""""","@user @user I disagree. See Antifa.""""""""",Failed
@user Antifa is a terrorist organization,@users Antifa is a terrorists organizations,Failed
@user A proven record of failure so why not.,@user A proved record of failure so why not.,Failed
#VictoriaSecrets being political? OMG... give it up. You are killing half your profits when you slur Conservatives. 🇺🇸 #KAG,#VictoriaSecrets being political? OMG... give it up. You are killing half your profits when you slur Conservatives. 🇺🇸 #KAG,Skipped
@user @user Hi Amy...your book is on my read list...thanks for speaking out Hope you are doing well🙂,@user @user Hellos Amy...your book is on my read list...thanked for speaking out Hope you are doing well🙂,Failed
@user Why are the tweets that Conservatives are retweeting with comments suddenly Unavailable? I cannot see what they’re talking about if the original tweet is no longer available. Anyone else noticing this?,@user Why are the tweets that Conservatives are retweeting with remarks abruptly Unattainable? I cannot see what they’re talking about if the original tweet is no longer accessible. Anyone else noticing this?,Failed
@user Battle of the hags!,@user Struggle of the hags!,Failed
@user 10 cities to avoid this winter,@users 10 cities to avoid this winter,Failed
@user Oh I love this so much and had no idea your daughter and family had been through the struggle of childhood leukemia. So happy to hear she is a healthy strong college athlete! Much love to you and yours... ❤️💪🏻❤️,@user Oh I love this so much and had no brainchild your daughter and family had been through the combats of childhood leukemia. So glad to hear she is a wholesome strong college athlete! Much adores to you and yours... ❤️💪🏻❤️,Failed
MAGA Mike Mack has the funniest tweet ever. I know he's  pissed but it's funny #jonesout,MAGA Mike Mack has the funniest tweet ever. I know he's  pissed but it's funny #jonesout,Skipped
People are sick of books from crooks.   #MAGA #RedWaveRising,People are sick of books from crooks.   #MAGA #RedWaveRising,Skipped
"@user You know what will make this professor even woker""""? If he's a gun control nut....""""","@users You know what will make this professor even woker""""? If he's a gun control nuts....""""",Failed
@user @user tough to speak your mind at work if your a conservative..amazing that this occurred in work setting. Bizarre.,@user @user hard to speak your mind at collaborate if your a conservative..unbelievable that this occurred in collaborate setting. Weird.,Failed
@user He is not allowed to do this he needs to be prosecuted,@user He is not allowed to do this he needs to be prosecuted,Failed
@user I know she is 15 but I still don’t think it’s real,@user I know she is 15 but I still don’t thoughts it’s real,Failed
@user CONGRATULATION YOU ARE A PUN MASTER 🎉🎉,@user CONGRATULATION YOU ARE A PUN MASTER 🎉🎉,Failed
"@user @user @user You should.have tried more, perhaps a BJP or RSS connection could have been fixed"""".Masters would be happy Dhanya""""","@user @user @user You should.have tried more, perhaps a BJP or RSS connection could have been fixed"""".Masters would be happy Dhanya""""",Skipped
"@user PHOOEY! It wasn't about stepping forward"""" it was about @user helping @user wield a crude sharp axe on the UK's poor and vulnerable. He is a total hypocrite and fraud in a stupid affected style hat.""""","@users PHOOEY! It wasn't about step forward"""" it was about @users help @user exerting a crude sharp ax on the UK's poor and vulnerable. He is a total hypocrite and fraud in a moronic affected style hat.""""",Failed
@user @user Now they’ll have to pay more for their MAGA hats.,@user @user Now they’ll have to pay more for their MAGA hats.,Failed
@user @user @user @user @user @user @user @user    I would like to thank those at Whitehall whom have supported me. Please see press statement below Big thanks @user @user  Wishing you all the best for vote2019,@user @user @user @user @user @user @user @user    I would like to gratitude those at Whitehall whom have supported me. Please behold press statement below Grands thanked @users @user  Desiring you all the best for vote2019,Failed
@user @user Because 45% of Americans are too lazy to vote.  Non-voters skew liberal. And too many liberals who do vote throw their vote away on 3rd party losers. Next question?,@user @users Because 45% of Americans are too lazy to voting.  Non-voters skew liberal. And too multiple liberals who do voted throw their vote away on 3rd parties losers. Upcoming question?,Failed
@user Time to vote and spit in the eye of all these liberals,@users Time to votes and spit in the eye of all these liberals,Failed
@user @user #MAGA Make Alcatraz Great Again,@user @user #MAGA Make Alcatraz Tremendous Again,Failed
@user Antifa Zeckenbiss by the way? #Hetzjagd,@user Antifa Zeckenbiss by the manner? #Hetzjagd,Failed
@user @user @user @user And democrats ARE out here trying to have policies of gun control. Try watching other news outlets other than Fox.,@user @user @user @user And democrats ARE out here trying to have polices of gun control. Try watching other news outlets other than Fox.,Failed
.@USER .@USER .@USER .@USER #HypocrisyMuch? .@USER .@USER .@USER that's why you are an enemy to the people #FakeNews go against political opponents and hide crimes from #Liberals #BigStuff!,.@USER .@USERS .@USERS .@USER #HypocrisyMuch? .@USER .@USER .@USER that's why you are an enemy to the people #FakeNews go against polices adversaries and concealment crime from #Liberals #BigStuff!,Failed
@user is my absolute favorite in Sharp Objects. She is absolutely sensational.,@users is my absolute favorites in Steep Objects. She is absolutely sensational.,Failed
"@user @user @user @user @user @user And not one bit of any of that has anything to do with Trump at all."""" - Liberals could care less who was responsible &amp; that the majority of the indictments were people Potus never met that did things while Obama was asleep at the wheel. Facts do not matter to the left.""""","@user @user @user @user @user @user And not one bite of any of that has anything to do with Trump at all."""" - Liberals could care less who was liable &amp; that the majority of the accusations were people Potus never met that did things while Obama was asleep at the wheel. Facts do not matter to the left.""""",Failed
@user @user I wouldn’t trust Chuck Schumer ever. He’s a liar and the president doesn’t trust him either.,@users @users I wouldn’t trust Chuck Schumer ever. He’s a liar and the president doesn’t trust him either.,Failed
@user Didn’t the polls say Hillary was going to be President???,@user Couldn’t the polls say Hillary was going to be Presidents???,Failed
@user Sure thing😏,@users Sure thing😏,Failed
@user Fuck u,@users Fucked u,Failed
@user Did you hear that @user had a game taken away from her because she called an official a theif after he took a point and he only took a game away from her because she is a woman and he'd never have done that to a man? Would love to hear your thoughts on this,@user Ai you hear that @user had a game taken away from her because she called an official a theif after he took a point and he only took a game away from her because she is a woman and he'd never have done that to a man? Would love to hear your think on this,Failed
@user Tough to say because football manages to appeal to all sides of the spectrum except maybe the far most liberals...(sorry for the rant lol),@user Stiff to say because football manages to appealed to all sides of the gamut except maybe the far most liberals...(sorry for the rant lol),Failed
@user @user @user @user @user Haha 😂 Trump is still winning. It’s fun to watch the liberals literally go insane.,@user @user @user @user @user Haha 😂 Trump is still winning. It’s fun to watch the liberals literally go madmen.,Successful
@user Didn't this trashy thing sleep her way to the top with married men?,@user Didn't this trashy thing sleep her way to the top with married male?,Failed
@user @user Their gullibility.   They think if a politician has an R by their name he is a good guy and don't research that person at all.,@user @user Their gullibility.   They think if a politician has an R by their name he is a good bloke and don't research that person at all.,Successful
@user @user @user @user Republicans don't believe in expanding government. Conservatives want to shrink government.... you are a fake conservative....you are a treasonous fraud.... enjoy Russia,@user @user @user @user Republicans don't believe in expanding government. Conservatives want to shrink government.... you are a fake conservative....you are a treasonous fraud.... enjoy Russia,Skipped
"@user Shooting stars are pretty.""""""""","@users Shooting stars are pretty.""""""""",Failed
&amp; could prove we're in opposite roles? THE DUALITY OF EVERYTHING. very scary. BUT i can't feed that thought rn).  need to think abt how grateful i am that she's saying these things bc it's finally getting to me that i can't keep caring abt her &amp; that she is not who i think she is,&amp; could prove we're in opposite roles? THE DUALITY OF EVERYTHING. very scary. BUT i can't feed that thinks rn).  need to think abt how thankful i am that she's saying these things bc it's lastly getting to me that i can't maintain caring abt her &amp; that she is not who i think she is,Failed
@user @user @user Great. Here’s how today has gone: Floris wanted to spank me. Leah wanted to stab me. Curtis won’t back me up. Adam still looks great at 67 or however old as fuck he is... KL has a bigger dick than me but she’s a she...he🤔...she?!?,@user @users @user Grand. Here’s how today has gone: Floris wanted to spank me. Leah wished to stab me. Curtis won’t back me up. Adam still looks great at 67 or however old as fuck he is... KL has a wider cock than me but she’s a she...he🤔...she?!?,Failed
@user Hitler would be so proud of David Hogg,@user Hitler would be so proud of David Hogg,Skipped
@user But not long ago the same Ray went off on a follower (who quite possibly pays for his services) for pointing out a guy (don’t remember who) for getting injured again. You guys pay this assholes bills,@user But not long ago the same Ray went off on a follower (who quite possibly pays for his services) for pointing out a guy (don’t remember who) for getting injured again. You guys pay this pricks bills,Successful
@user FUCKOFF YOU BEEN KNEW IM SCARED OF HIM@,@users FUCKOFF YOU BEEN KNEW IM FRIGHT OF HIM@,Failed
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Jesus inherited the sinful genes from sinful Mary. It was in Jesus blood to commit sin.,@user @user @user @users @user @user @user @users @user @users @user @users @user @users @user @users @user @users @user @users @user @users @user @user @user @user @user @user @users @user @users @user @users @user @user @user @user @user @user @user @user @users @user @users @user @user @user @user @users @user Jeez inherited the sinful genes from godless Mary. It was in Jesus blood to perpetrate sin.,Failed
@user Fuck yeah!,@users Fucking yep!,Failed
